sample,group,P61626,S4R371,P01859,P01034,P49327,H0YCU0,P01009,P01011,P04745,P25311,Q08380,D6RF35,P00738,Q16851,P06733,P62937,P04406,F5GZD9,Q02818,D6RC73,P01714,P0C0L5,Q6X4U4,Q92876,P63104,P06727,P04075,O60664,Q12841,P19652,Q96KP4,P22079,P23528,P60174,Q9NP72,Q9BRK5,P50395,P04114,P20061,P43490,P00558,Q96FQ6,O75874,P60953,P02790,P53634,O00300,P14550,P04217,Q99497,P36871,P15311,P08697,Q96S86,P02671,P49189,P07900,P01008,Q9BY76,Q14624,P27105,P01133,P31946,Q9HB40,P13639,P61224,P02748,P07237,Q14118,Q6UXI9,P02675,P51148,Q5T985,P02760,G3XAM2,P01023,P05067,P54802,P31947,Q02809,P17900,P36955,P02751,D6RHI9,P04003,O00339,P43251,P02766,Q5H9A7,A0A087X1J7,Q9NR31,P04066,A6NNI4,A0A0C4DGN4,Q9UHD0,P51149,P01019,S4R3V8,P27169,P16278,E5RJB8,P62820,O00560,P31949,P07686,P00491,P27797,E9PJK1,P84077,P45877,Q8NBJ7,P55058,P0C0L4,Q96PD5,Q68D85,P10643,P52823,Q6UWP8,P63313,P61586,P28799,P18669,P04792,Q9UBI6,P08603,P30101,P11234,Q99538,P19827,O00592,P14625,P48449,P30041,O60603,Q9NZP8,P19440,Q99727,J3KS22,O94760,P61981,P52209,P60981,P08238,Q8NC51,P26038,P05387,P61026,Q9NQX5,Q9H0U4,P43652,P00918,Q2I0M4,P48723,P30086,Q9H4G4,P07737,Q13228,P11021,Q9UNQ0,P21399,Q01459,O60543,P08185,Q9UHL4,P24821,Q10471,O00462,A0A0C4DH38,O00299,P07858,P09467,Q9UL46,O43707,Q15904,O15232,Q9Y6Y9,P12273,P19113,P31431,Q8N474,I3L397,Q92520,E9PNW4,P63000,P05090,P62258,Q9NZH0,P08294,O15498,Q9P2X0,P17066,P00441,P40925,P61019,Q99519,O60547,Q8NBJ4,P61020,Q96FE7,P58499,P03950,Q14512,Q02487,Q92484,O95436,Q9BWS9,P62328,P34096,P19875,Q16651,O00764,E9PDQ1,O14745,P30085,P32119,O75083,P61313,Q9UL25,P14618,A0A087WWU8,Q04917,P20339,P62701,O15145,A0A075B7B8,Q9NV23,X6R3G6,Q15843,P30044,P62269,Q16555,Q06323,Q5JR95,Q15181,O75891,Q06210,P26373,P42330,X1WI28,C9J9K3,Q99536,Q15365,O75954,Q86SQ4,Q9Y5P6,P40429,O75355,P23396,P22314,Q8WUM4,P14324,P34896,P23381,Q9HBR0,A0A075B6I0,P04430,P49006,P23083,Q14914,P24298,P28066,P61088,P22676,Q9BWD1,Q9NR19,P26641,B1AKG0,C9JXB8,P39019,Q6UXA7,P00352,Q02878,P39023,P55072,P11216,Q8N392,Q99650,Q96MK3,Q8WVC2,P04233,P61160,P51884,Q15782,O14672,Q9Y2S2,P00568,P98082,Q96TA1,P07195,P36578,Q9NZ08,P81605,P07741,Q9Y646,Q9BXJ1,Q5JP53,P27348,Q01518,P05546,P46940,P50990,P69905,P68871,Q9NR45,P29622,P06312,P60022,E7EPB3,Q9H772,P36222,Q14195,P46777,P62805,Q03167,P15924,P20827,P04271,H3BVI7,F8WBR5,A0A0C4DH68,E9PJD9,P0DJI8,A0A0C4DH36,P01861,P11908,C9JFR9,P50897,P60866,P18085,P62424,O75629,P62263,P15814,P61353,P06702,P53396,A0A0C4DH34,P24534,Q02790,P07357,P30043,Q9UBR2,P62266,P28070,P22307,M0R0F0,A0A075B6K5,P30050,P62753,A0A0B4J1V2,Q6ZVX7,P16152,P14923,P48637,P05109,Q16706,Q08554,P25788,P10316,Q6UX73,Q7KZF4,P17858,Q13200,P50991,P01031,P35579,P01877,P59666,Q99878,J3QR09,Q6UXB2,M0R3D6,P25398,H7C2W9,P46781,P49773,D3YTB1,P62906,M0QZC5,P29762,P09237,A0A0C4DH31,A0A075B6K4,P01701,P25786,P25786.1,P80188,P62851,Q9H3G5,Q9NZT1,Q9Y2V2,Q66K79,P37837,Q92597,B4DXW1,P78371,P28072,P01780,C9JVB2,O15143,P49788,O43175,P04196,P27469,Q6UX06,P09960,O15144,O43405,P33908,Q9Y2J8,E9PBS1,P14868,P26572,P05154,P11279,A0A087WSY5,Q15084,P01619,P01624,Q00610,Q86VP6,O43490,P13497,Q562R1
1210,1,0.06939777,-0.094421851,-0.239918173,0.01748734,-0.099738501,0.097351969,0.038859486,-0.103272441,0.141147541,-0.072651639,0.105702404,-0.32242575,0.03731275,-0.005654657,-0.063910566,-0.001478785,-0.118593119,-0.209272344,0.027668837,0.086687863,-0.338387653,-0.03549774,0.159477629,-0.099824152,-0.11950458,0.167587961,-0.183713495,0.251463957,-0.071899123,0.223424296,-0.143372697,-0.054637892,0.003142052,-0.123196232,0.181458995,-0.116238469,0.149791348,0.038116108,-0.042522021,-0.293325866,-0.120459338,0.062850482,-0.126656447,0.054835906,0.085161596,0.29290514,0.307091212,-0.156890158,0.344870017,0.002861062,-0.06050818,0.000160638,-0.053778591,0.431698484,0.187732697,-0.061476561,-0.091900001,0.093778736,-0.073920453,0.224584492,-0.339090437,-0.154321961,-0.215566358,-0.070121405,-0.11342985,0.088536501,0.354275471,-0.043499525,0.132583273,0.317416423,0.18056644,0.24304953,0.14997596,0.277971062,0.348249414,0.127366722,0.033801502,0.290126053,-0.267640471,0.102441692,0.313595518,0.205854456,0.149288712,0.003775332,0.00359189,0.22718222,0.208342981,-0.250886825,-0.048432514,-0.033746898,-0.055293272,-0.26210355,-0.281031017,0.030960633,-0.060837496,0.062470182,-0.006222529,0.151975169,0.21426719,0.104006255,0.103235388,-0.103145906,-0.075186594,-0.387120986,0.184422934,0.03767136,-0.074201851,0.226030934,0.081243007,0.046863298,0.124732994,0.139696818,0.28646499,0.2845141,0.126014591,0.124370047,-0.234190786,0.167288535,0.07816399,0.142701437,0.067369257,-0.243834709,-0.174642876,-0.361036869,0.294103549,-0.244823629,0.365926064,-0.015943589,0.141026648,-0.044812633,0.084190155,0.24793804,-1.58E-01,-0.23262662,0.217024985,0.227754633,0.343696256,-0.173848774,0.043083618,0.004022612,0.068835132,-0.056163907,-0.093868435,-0.153393193,-0.029395258,-0.296610463,0.088007105,0.294924964,0.150212999,0.257363115,-0.199439073,-0.194030666,-0.121260333,0.003887338,0.117290959,-2.37E-02,0.115754831,-0.029181463,0.074863183,-0.013599985,0.159214737,-0.257715455,-0.275848369,0.417445538,0.251328444,0.53057212,-0.270149071,0.008158159,0.031952417,-0.031100527,-0.266567607,-0.295321548,-0.241212552,0.005958457,0.214826863,0.13430197,0.122876619,0.142823795,0.089314405,0.152475085,-0.157899129,0.122269946,-0.12892067,0.283915651,0.299749991,0.052552452,0.152207807,0.069215465,0.065861453,0.285501673,-0.098507036,0.120018259,-0.034609701,0.138792295,-0.290719246,-0.29822849,0.36947821,0.181813931,0.087370772,0.050706696,-0.21452769,0.08756842,0.054823002,-0.17676382,-0.23382834,0.1642788,-0.016602722,-0.029395465,0.46488378,0.100349906,-0.375033772,0.20604169,-0.063520205,-0.069015851,-0.003006488,0.112595978,-0.19837898,0.226482753,0.090429629,-0.204937129,0.101430456,-0.264561001,-0.257679315,-0.136779601,0.242934113,-0.034520928,0.158516838,-0.1644687,-0.017898018,-0.27177584,-1.15E-01,-0.309089575,-0.206019529,-0.077281031,-0.333393924,-0.295916191,-0.263288028,-0.24994936,-0.212937666,-0.30781764,0.21265463,0.051797325,0.191864096,0.224395127,-0.153448774,-0.166036808,0.177761363,-0.229277657,-0.23131608,0.37188821,0.051203943,-0.240384351,0.708673872,0.33613595,-0.198381955,-0.217676842,-0.146777324,-0.184494097,-0.176361948,-0.26172925,-0.242762828,0.193383294,-0.165961483,-0.28839318,-0.1922882,-0.371629338,0.655889056,-0.11521637,-0.261024507,-0.1764974,-0.154356096,-0.162281602,-0.247649147,-0.351976023,-0.20956937,-0.13253549,-0.203569624,-0.140918757,-0.137685972,0.187593421,0.295547942,-0.135192942,0.121691618,-0.160570957,-0.152391734,-0.163240936,-0.061657575,-0.07080125,-0.002235769,0.006703651,-0.225304858,0.29544851,0.021755333,-0.024338761,0.158856465,-0.197025892,0.19499862,-0.248709273,0.159435825,-0.135302658,-0.2206438,-0.141025972,-0.046523328,-0.142102393,-0.18617994,0.141353129,-0.195257848,-0.24716162,0.150609981,0.067208463,-0.121724488,-0.192611322,0.003343375,-0.220084512,0.64637211,-0.174380121,-0.097021028,0.158968695,-0.151835,-0.082531989,-0.019760957,-0.173032658,0.145009183,0.028150702,-0.026456282,-0.132796133,-0.151479898,-0.133933856,-0.124828969,-0.143026296,-0.151841698,-0.196959127,0.242147367,-0.163872068,-0.101153489,0.06953082,0.113292636,-0.110011399,-0.247976888,0.318928541,0.165619775,-0.165997998,-0.143504481,-0.143789629,-0.159943738,0.031546563,-0.154415871,-0.191233423,-0.199512624,-0.053984022,-0.092608314,-0.107579525,0.73205807,-0.202839858,-0.062940284,0.475334064,0.566289506,-0.154836305,0.177275843,-0.112435929,-0.1516538,-0.14024496,-0.03564174,-0.13478628,-0.09424531,-0.0991094,0.169222541,-0.097046263,-0.010625571,-0.141076575,0.174928646,-0.174038812,-0.149905862,-0.153763344,-0.148502137,-0.101580866,0.16431889,-0.121041755,-0.131131535,0.202929173,-0.069402283,0.232297598,0.063177212,0.11567737,-0.148829136,-0.11999519,0.341256297,-1.17E-01,-0.06597077,-0.058555257,-0.102351985,-0.129440469,-0.025290381,-0.093691864,-0.115082569,-0.16689014,-0.142923607,0.16037492,0.339628967,-0.094637413,0.142063727,-0.103925309,-0.091589341,-0.082791435,-0.11423519,-0.075308025,-0.11006741,-0.112154554,-0.088639282,-0.05055492,-0.090991,-0.06772431,-0.066555516,-0.03254909,-0.074757143,0.345405372,-0.061620161,0.26492152,0.295433377,-0.08634367,-0.081270729,-0.045449241,-0.06617259,-0.020534279
1243,1,-0.63205236,-0.193417798,-0.065844343,-0.38366105,0.007698274,0.045472819,-0.031783813,-0.021780373,0.742896967,-0.144245305,-0.096075615,-0.49095286,0.03731275,0.371685997,0.304580271,0.053661934,0.110316373,-0.304483083,-0.185089449,-0.112493074,-0.417502117,-0.11587026,-0.14726537,-0.120848813,0.107684003,-0.185862532,-0.008843161,-0.418323558,-0.010058296,0.041053463,0.026323454,-0.276225741,0.226814059,0.080980003,0.039289147,-0.054087245,-0.042074923,-0.330609355,-0.231154593,-0.093735619,-0.007145231,-0.148087704,-0.087416494,-0.112715514,-0.071259535,0.122441892,-0.185884996,-0.062229959,0.226634617,0.07514181,0.0987511,0.09863823,-0.331513553,0.266922699,-0.028858573,0.06886214,0.268057708,-0.205556929,-0.21269498,-0.100221306,-0.12431764,-0.203396094,0.097316586,-0.021947047,0.237196585,-0.178192935,0.394197543,-0.110615114,0.080927272,-0.056099199,-0.01309604,-0.046880042,-0.450507321,-0.266288114,0.089831167,-0.104264755,0.211759925,-0.217101059,-0.331966001,0.086874947,-0.030918021,-0.122612592,-0.226124817,0.340093412,-0.136589289,-0.06056346,0.015997985,-0.381058485,0.046994289,-0.197446444,-0.363693855,-0.322281037,0.008211431,0.061043575,-0.516571896,0.000125086,-0.080192601,-0.089354763,-0.367133937,-0.202557748,-0.088934061,-0.209531994,0.197856369,-0.445396663,-0.0826033,0.172714011,0.136402777,0.106507214,-0.092201878,0.091880623,-0.154429901,0.110625342,0.056888348,-0.32418955,-0.503962764,-0.364625896,-0.16646356,-0.170857772,0.090618129,0.013883212,-0.139985501,-0.081936112,-0.247187833,-0.154299868,-0.163159797,0.088971658,0.177823314,0.295422192,-0.471541789,-0.026727504,-0.016107309,0.05124732,-4.78E-03,0.07062749,0.149472731,0.349380644,-0.347387881,-0.195065476,-0.045238134,0.007294183,0.180374581,0.15344658,0.216152007,-0.068747079,0.108283874,0.318285593,-0.157055639,0.294924964,-0.339531159,-0.08362462,-0.023950791,-0.297862016,-0.205691459,-0.013344736,-0.174806776,1.35E-01,0.512859298,0.007563401,-0.359158517,0.187752228,-0.098681249,-0.388684662,-0.08296018,-0.130660909,0.717989206,0.29654052,0.188696062,0.042538026,0.209099677,0.194224935,-0.219169461,-0.022738853,-0.241212552,-0.177928588,0.710611028,-0.0192002,0.594904142,0.100006655,0.010378423,0.189354939,0.1867428,-0.107470456,-0.091402597,0.164702595,0.532789725,0.094048896,0.017679147,-0.082636684,-0.436691327,0.121680657,-0.185984796,0.192263407,0.125122392,0.0178687,0.062091583,-0.244826201,0.15794031,-0.096655467,0.024850168,-0.274167789,-0.412216029,-0.315531687,-0.106831511,0.08903389,0.37383385,-0.05257849,0.148373092,-0.241511119,0.096164972,0.269561766,-0.001914664,0.07871465,0.300980993,-0.043599805,0.171931121,0.449279557,0.22384323,-0.093955338,0.221194092,-0.127367272,0.041196092,-0.358541399,0.397739776,0.075186809,0.14695108,0.269786702,-0.036289633,-0.361248129,-0.120203185,0.26728958,2.09E-01,0.165519927,0.163445663,0.016708362,-0.140596589,0.127246437,0.457808506,-0.1677322,0.337242579,0.315144957,0.38231786,0.060124136,-0.123506882,-0.062367021,-0.138832189,0.112707011,-0.253148633,0.215173226,0.39572311,0.32298594,0.125335468,-0.317708072,0.743559368,0.09709852,-0.08360568,-0.329209432,0.031250609,-0.289235558,0.136239996,-0.28244998,0.39510524,0.442943351,-0.375834745,-0.11350818,-0.1940226,-0.011907682,0.075242523,0.281539004,0.318318993,-0.218542005,-0.255115142,0.255455579,0.301558074,0.179469278,0.25692472,-0.13919049,-0.206411618,-0.152935381,-0.208879257,-0.025767224,0.202267546,-0.184185994,0.381786633,-0.239397856,-0.299722112,0.10998989,-0.068856227,-0.07377444,0.063570672,0.271662833,-0.299130092,0.111700187,0.168693007,-0.414859653,0.000813599,0.21581427,0.45835058,0.129392752,-0.276785392,0.288063845,0.54353015,0.141587538,0.072459389,-0.183661865,-0.19240662,-0.071108006,0.033533112,0.41465829,-0.341484307,0.157884218,0.475863076,0.317547841,-0.099931038,-0.221793156,-0.17392662,0.076238392,-0.261603656,-0.245805996,0.135492977,-0.18567971,0.149042043,-0.238177827,0.025360423,-0.288643217,-0.139206435,-0.258602595,-0.271900155,0.111128474,-0.235811739,0.331492325,-0.298831572,0.289322368,0.025300668,0.133315797,-0.175777474,0.158774599,0.12257035,0.154693119,0.097896611,0.030627488,0.130561799,-0.004490851,0.184459977,0.328445858,-0.22644764,0.076161224,-0.26677061,0.218805724,0.420622824,-0.177625635,-0.16119857,-0.146698839,-0.18283743,0.07918598,0.006653053,-0.16239768,-0.133202879,0.240105236,-0.187611792,0.233944841,-0.15695152,0.33350491,0.02957532,0.52919715,0.2792872,-0.09647392,0.169222541,0.05100124,-0.198174984,0.01374194,-0.289489476,0.239860123,0.446916532,0.283996802,0.433392812,-0.277013238,0.12474669,0.175001441,0.300556603,0.423519716,-0.121464181,0.391696908,-0.044919765,0.339397181,-0.034717416,0.037938206,-0.228956663,2.85E-01,-0.141629347,-0.121116684,-0.123832866,-0.213612794,-0.039154278,0.112247254,-0.125624361,0.4224995,-0.118204661,0.345477931,0.065467869,-0.257026418,-0.18625103,-0.245871042,-0.169945305,-0.246351498,-0.1197025,-0.154621927,-0.215019816,-0.155409345,0.216790758,0.095372828,-0.217740952,-0.0739251,-0.172105664,-0.116072769,-0.101363452,-0.221647179,-0.229260083,0.11245091,0.319435869,-0.09287145,-0.103181337,-0.102648736,0.26425223,-0.104702103
1259,1,0.06939777,0.123068626,0.104740213,-0.15761897,-0.093773212,-0.143093361,-0.117832183,0.174493467,0.074268834,-0.318444043,0.041209388,-0.31144151,-0.25528735,-0.119290537,-0.082558173,-0.117524753,-0.108102248,0.018379371,0.007323098,-0.15367843,-0.118862823,-0.10036643,0.109928285,0.145028011,-0.025693497,0.005428482,-0.105749457,-0.252384629,0.099222439,0.10757072,0.011245118,0.310559213,-0.148276784,-0.071503215,-0.019596932,-0.153485199,0.230040108,0.032133605,0.113335557,-0.515934384,-0.369938525,0.003430855,-0.162801184,0.006072702,0.448506114,0.07070993,0.186827879,-0.025166951,-0.020144121,-0.075096243,-0.014355206,-0.065452634,-0.110898867,0.109377206,0.06615053,0.041075145,-0.096304757,-0.103579896,0.073489695,0.038585039,-0.083179447,0.196691313,-0.233555539,0.309134422,-0.210382857,0.049846153,0.165806217,-0.031844376,0.059963597,0.147332011,0.17048772,0.104058267,-0.017304632,0.298623338,0.285066615,0.059058706,-0.05873732,0.224123202,-0.254893666,0.201624164,0.215572684,0.256068616,0.201411159,-0.020994782,0.312790922,0.19464518,0.234266519,0.026090125,0.214084667,0.087696513,-0.049584261,0.331752793,0.061428118,0.061043575,0.165850362,0.037290563,0.064599118,0.018699147,0.264557861,0.186949184,-0.28588428,-0.087784893,0.110962439,-0.043588671,0.321355287,0.101751849,0.014658384,0.410024712,-0.041560483,-0.123458901,0.434531124,-0.212491235,0.190643123,0.21624899,0.143941311,0.242305262,0.01988856,-0.115829409,0.017682515,-0.042175409,0.137536149,-0.135910077,-0.031467217,0.067958226,0.13464802,-0.228011278,-0.313267133,0.171680968,-0.465676549,0.133888755,-0.271487555,-0.22596779,-3.97E-02,-0.23168918,-0.283567732,0.045012011,0.199872214,0.005263079,-0.398841734,-0.324451091,-0.04823207,0.049406283,-0.158999648,-0.131153046,0.11101568,-0.270528264,0.17765718,-0.164941026,-0.210517255,0.248728734,0.065541762,-0.144110941,-0.107764779,0.114857037,-0.23071621,1.50E-02,-0.053162373,-0.053598158,-0.278352851,-0.046069096,0.071719925,-0.231762986,0.103125933,-0.319904202,-0.064227141,0.38834041,-0.268842721,-0.329825556,-0.058058142,0.128891345,-0.032769818,-0.29375706,-0.241212552,0.157771738,0.221911749,0.36820387,-0.080427801,0.055104114,0.187481836,-0.139799049,-0.298923543,-0.227896204,0.067467602,0.100841637,0.035187386,0.009312912,0.122521649,0.216322505,0.179500692,0.220644142,-0.044700913,0.207484964,0.11660354,0.047191258,0.290997396,0.074901635,0.23978416,0.238771958,0.310171144,0.242362901,0.501023505,0.150218646,0.064104068,-0.17627737,-0.22199003,0.14855241,-0.048335397,0.39224351,0.178246438,0.136467369,-0.015348875,-0.3143405,0.047230591,-0.041868586,-0.307593828,0.034334051,0.13403337,0.305340739,-0.226041702,-0.18196666,-0.229638455,-0.211928511,-0.246586111,-0.121991483,-0.40461132,-0.103367772,0.046014623,-0.125980875,-0.373561695,-0.2548406,6.37E-02,-0.289680416,-0.012805103,-0.048959264,-0.333031648,-0.275043176,-0.216197797,-0.20729774,-0.199647735,-0.29117436,0.27087347,-0.158272396,-0.129578248,-0.410816542,-0.090694578,-0.117980056,0.228311146,-0.205887554,-0.23131608,0.45442681,-0.045851075,0.133746631,-0.152217951,-0.19503684,0.132612476,-0.195217409,-0.123634639,-0.165790836,-0.159670863,-0.25331081,-0.196321242,-0.138037455,0.152906145,0.07126707,-0.1916502,-0.364813534,0.443083971,-0.063645163,-0.245217986,0.167597623,-0.096500632,-0.154063329,-0.23326198,0.176130598,-0.20711352,-0.12985879,0.715086844,-0.139702668,-0.124492224,-0.076402422,-0.114652298,0.148167758,0.270958491,0.282532265,-0.119901561,0.303989737,-0.058105506,-0.072192,0.067821757,-0.304069707,0.367404634,0.006765924,0.102200686,0.102830811,0.149117941,-0.149013375,-0.18168237,0.202746036,0.292066307,-0.133284494,-0.2206438,-0.042314067,0.056384985,-0.097129512,-0.18310747,-0.186244673,0.274394066,-0.20674041,0.348588688,0.090263965,-0.102546123,-0.156533859,0.060804031,0.301467129,-0.17392662,0.349619313,-0.068953837,0.135889492,-0.119509634,-0.271539759,-0.135131317,0.017563412,0.090698018,0.277496444,0.01958841,-0.111366128,0.332563259,-0.109696786,-0.072160896,-0.121152684,0.09738032,-0.172647707,0.176756537,-0.116825315,-0.086252468,-0.273467335,-0.024548339,-0.054583028,-0.226222567,-0.098176863,-0.321450296,0.348975823,-0.104103484,-0.079570905,-0.13926917,-0.130905169,-0.135097883,-0.157598512,-0.182486584,-0.029801305,-0.067359302,-0.073120921,-0.18198451,-0.167237586,-0.046722813,0.551802521,-0.045536596,-0.088656432,-0.098238091,-0.098717769,-0.15039179,-0.13793971,-0.03537411,-0.13311269,-0.0918217,-0.09647392,0.003220603,0.098836815,0.080261076,-0.123407299,0.129372493,-0.155742723,-0.109806413,-0.10851803,-0.111522371,-0.064237736,-0.06533799,-0.081993457,-0.091035553,0.232401294,-0.062103717,0.186636125,-0.153335309,0.145649429,-0.129204932,-0.092834815,-0.037939572,-8.70E-02,-0.033961117,0.098603118,-0.054519123,0.261720249,-0.022068293,-0.030549054,-0.114398657,-0.16500047,-0.087706963,0.061385315,-0.1716181,-0.034278697,-0.038483349,-0.07596163,-0.069037493,-0.049906247,0.39532984,-0.034079709,-0.078964507,0.316474959,-0.087345834,0.001638173,-0.01528653,-0.06558291,-0.037368175,-0.012919657,0.375461893,-0.015196194,-0.031366313,0.03832501,0.219569089,-0.08634367,-0.079053364,-0.009152826,-0.06514444,-0.001952277
1260,1,0.06939777,-0.031188092,0.063226224,0.38853903,0.024781826,-0.125077495,-0.083665073,-0.245332099,0.141147541,0.116289812,0.502842282,-0.39415932,0.01128469,0.163942697,0.080520015,0.029776837,0.034986314,0.018379371,0.101494793,-0.028430755,-0.298274906,-0.07910465,0.069679033,-0.082636423,0.039603758,0.02959703,-0.029816295,0.129177735,-0.071899123,0.10757072,-0.018035571,0.051635445,0.014367635,-0.018008448,-0.124576815,0.068504906,-0.081189653,-0.1052433,-0.078100675,-0.002600114,-0.11162343,0.073946026,-0.113196211,0.094601579,0.522875726,-0.049141278,-0.019319043,0.035042264,0.197960937,0.066420496,-0.006134605,0.089160554,-0.090616704,0.082428822,-0.01369364,0.028174591,0.098418147,0.060505285,0.066025599,-0.03218332,-0.294832709,-0.05750174,-0.135114039,-0.143506312,0.13292882,-0.078134969,0.152318563,-0.011975503,0.19937655,0.047628841,0.09786928,0.31651225,0.034343271,0.248162464,0.145748415,-0.05785373,0.146943547,0.244505851,-0.218933694,-0.060125259,0.032094568,0.31497888,0.020953082,-0.031664534,-0.289980614,0.42287835,0.103581603,-0.119816401,0.084720498,0.030371229,-0.087262587,-0.412046065,-0.08491711,0.215263882,0.172680072,0.055585787,0.072814016,0.093452908,-0.254192783,-0.406342985,-0.257705816,0.068808218,-0.170412884,-0.332498324,0.094227292,0.128583887,0.193442616,0.226030934,0.049919768,0.083885341,0.102258063,0.259422636,0.147116886,0.32455618,-0.498653099,-0.355232026,0.016170488,-0.092126164,-0.441182069,0.007534812,-0.015810018,-0.117440637,-0.24384963,-0.307323359,0.046956493,-0.206772901,-0.311389148,-0.271583208,0.036597891,0.119417471,0.035021875,-0.22516882,1.65E-03,-0.23057169,0.196919349,0.193962053,0.384512595,-0.342689915,-0.361017471,0.097464843,0.049310361,0.125008056,0.05307168,-0.092689789,-0.418598117,0.087181002,0.249181692,-0.108379319,0.272667866,0.129782065,-0.120683086,-0.1091766,-0.077634124,0.124236005,-0.01334556,2.97E-02,0.26056554,0.014037825,0.11858663,-0.050933305,-0.415808297,-0.191427366,-0.238362263,0.193242681,0.109679317,-0.31829844,0.461994279,-0.140091845,0.165782486,-0.101103205,-0.177417574,-0.257661832,-0.241212552,0.025719316,0.194591342,0.13805225,0.058982233,0.212877123,0.078065884,0.169427773,-0.269864883,-0.196074183,0.112781194,0.17990293,0.201081642,-0.052542152,-0.008352312,0.125591306,-0.03304716,0.322776595,0.043689457,0.155674869,0.129551083,0.198191994,0.150777036,-0.164194192,-0.19970106,-0.144649285,0.147895451,-0.166082941,-0.041425141,0.020559685,0.02314751,-0.17532732,0.47317427,-0.19504277,0.01282895,0.028778339,0.218589266,0.344813653,-0.010835848,0.39557835,0.169515496,0.023069488,-0.048057517,-0.271002326,0.17480989,-0.237777174,-0.207849981,-0.150180246,-0.181435253,-0.172771986,0.183873776,-0.075933078,0.097798204,-0.365053221,0.031500938,-0.068861218,-0.052496649,-0.2226515,-6.94E-03,0.064573428,-0.142891083,0.06505021,-0.332324125,-0.239624754,0.453802392,-0.17748016,-0.16866929,-0.251859713,0.30438491,0.2312976,0.223257153,-0.41020022,-0.052910188,-0.07293393,0.30611405,-0.162328974,-0.2302564,0.53875772,0.160099044,-0.173710907,-0.13711638,-0.19452041,0.246773409,-0.165792338,-0.106339735,-0.135881687,-0.105085104,-0.18396848,-0.140524048,0.334497746,-0.062778672,-0.25831766,-0.1911436,-0.300684226,-0.061271121,-0.031088319,0.19819631,0.127588626,-0.052739063,0.287515909,-0.182632995,-0.35051635,-0.20711352,-0.12001589,0.564498832,-0.085132538,-0.080996158,-0.048015094,-0.069785597,-0.110128561,-0.064059313,-0.115435468,-0.072059778,-0.068462793,-0.044740254,-0.07080125,0.108519371,-0.275389246,-0.144179692,0.210576402,0.339036403,-0.308790051,0.329808791,-0.118828484,0.31143075,-0.243328412,-0.164096094,-0.130107211,-0.21901523,0.042392385,-0.031264488,-0.050710207,-0.17154681,-0.153385592,-0.153396465,0.32198252,-0.000810802,0.016144498,0.079942225,0.10894996,0.208209951,-0.218608505,-0.17392662,-0.100300408,-0.020307067,0.24370786,-0.081526256,0.063694952,0.169883156,-0.142227647,-0.178152473,0.050638362,-0.2640472,0.344664463,-0.081966612,0.286205958,-0.041247916,0.189618351,-0.079891133,0.122656434,0.120899494,-0.086092559,-0.066488037,0.187283726,0.046859631,-0.020382574,-0.174394228,0.294400526,-0.278201595,0.348975823,-0.051418722,-0.038663171,-0.101661812,-0.094328916,-0.102701813,0.15514061,-0.130893843,0.007103622,-0.03324622,-0.017292454,-0.1811981,-0.10834759,-0.029892497,-0.071654719,-0.009558721,-0.040540629,-0.061867392,-0.051090638,-0.14874768,-0.13167524,-0.03503022,-0.13017698,-0.0918217,-0.09647392,-0.065702699,-0.065461486,0.135942524,-0.095349598,-0.104370553,-0.110377565,0.229377322,-0.073280811,-0.064227016,-0.019877729,-0.03582003,-0.034804177,-0.050498565,-0.037033087,-0.029860851,0.318278873,0.159488411,-0.143817077,-0.082848767,-0.028676755,0.01025604,-4.10E-02,0.101842594,-0.002284238,0.015232895,0.478482957,-0.012502876,0.016336636,-0.084000883,-0.09296768,-0.00369267,0.16037492,-0.13097051,0.004637269,-0.01002849,-0.001312086,-0.024037602,-0.005285367,-0.0974029,-0.004191355,-0.048686376,-0.076942917,-0.035280993,0.071992778,0.036811056,-0.06231343,0.021910071,0.008487581,0.017699914,0.042129752,0.016599734,-0.27376956,0.199141205,-0.08345649,0.020447519,0.030800849,-0.064167,0.023637284
