id,group,P05814,P00709,P47710,P02788,P01834,P02768,P07498,P10451,P19835,P01876,P0DOY3,P01591,P01833,P01877,P04264,P13645,P10909,P35527,P61769,P61626,CON__P00761,P47989,A0A0J9YVR3,CON__P02662,S4R371,Q13410,P01857,P22897,P08571,P35908,P01034,P02647,P63261,Q08431,Q08380,P04745,P23280,E9PJK1,P01011,Q6WN34,E9PNW4,H0YCU0,P01859,CON__P02663,H0YLF3,P01009,P01619,P02763,P0C0L5,A0A0G2JMB2,CON__P02666,P01780,P15291,H0Y8D1,V9HW75,CON__P02754,P01871,G3V2V8,P25311,P02774,Q5H9A7,Q99541,P18065,P23284,P02787,P02766,P07602,P02649,P08779,P63313,E9PDQ1,CON__P02668,P01024,P49327,H0YH81,P81605,A0A087X0Q4,P06733,P02765,CON__P00711,D6RF34,P02750,P04406,P30086,A0A0C4DH31,D6RAL1,Q02818,P04004,H0Y8K1,Q16851,P06858,Q6X4U4,A0A075B6K5,P02533,P20061,P00738,P06396,Q92876,P06702,Q9P2X0,P63104,D6RC73,P07195,A0A087X1J7,O00560,P02749,A0A0C4DH29,P01860,O60664,O00391,P15328,P04432,P34096,P13647,P25705,P02790,E7EU05,P01717,A0A0C4DGN4,F5GZD9,P23297,Q96KP4,A6NNI4,A0A087WWM1,P06727,P19652,P04080,P60709,P23528,P12273,P62937,A0A0C4DH68,Q2QBA2,P25774,P05155,Q9NP72,P04075,P05090,P04003,P01602,Q01469,P04217,P01008,P45877,P07108,A0A075B7B8,P01594,P19875,P84077,P24821,P50395,Q9H4G4,A0A0C4DH38,P60174,Q9BRK5,A0A0G2JNJ5,Q9NZH0,P07737,Q12841,X6R3G6,Q14512,P04066,P60953,Q9H173,P08238,P00441,G3XAM2,Q9UBI6,P02675,A0A075B6J9,A0A0B4J1Y9,P14550,P01042,P40925,P27105,Q5SZC9,P04114,P31431,P68871,P61586,Q9UHD0,P01721,P00450,P10599,Q14697,P62258,C9JEU5,Q96FE7,Q9HB40,P28799,Q96S86,P61224,P02671,P00747,F8WBR5,P30041,P08294,P43490,P36871,P01023,E9PHK0,Q6UXA7,Q6UXI9,Q9BY76,P10643,A0A0G2JNZ7,P62805,Q16555,P13693,O14745,O00300,P63000,P15531,P02748,P07237,P14174,P31946,P15311,Q02413,O75629,P20339,Q99880,P14923,P27797,P11021,P02760,A0A0C4DH36,E7EPB3,P52209,A0A0A0MS15,S4R3V8,P00558,P01133,CON__P35908,P00491,Q92520,Q02487,P47929,P04792,P49189,P50591,Q9H3G5,Q9BXJ1,P62820,P58499,P05109,P36222,P17066,Q14195,P15289,P52823,O75874,Q14624,Q9UHL4,Q9HCY8,Q01459,Q99536,P07858,Q9Y646,P27348,P02751,P08603,P06312,P29966,P04433,Q5T749,C9JEN3,Q6PCB0,P36955,Q99519,P02794,P51149,P15924,P53634,Q68D85,Q08554,M0QZK8,Q9UN76,Q14376,Q5T985,O00299,P00167,Q99538,P68036,A0A0C4DH35,B1AKG0,Q14118,Q9NQX5,P01019,Q8NEZ4,P0DJI8,P0C0L4,P14625,P61019,P07996,P13639,Q86Y46,P01861,P09467,P28838,P54802,CON__P04259,P19827,Q2I0M4,Q15181,Q9UNQ0,A0A024R6I7,Q9NR31,O15232,Q13438,Q15833,Q9BWS9,P62701,P19440,P43652,O00764,P31947,P00352,P07900,Q92484,B5MCP9,Q99650,Q8N1N4,Q9NZP8,P48449,Q9BWD1,Q01518,P15814,P07360,Q13790,O60543,Q10471,E9PCD7,P61981,Q96RL7,P31944,P27169,CON__Q6NXH9,O75891,A0A1B0GWF2,Q9NR45,O75355,Q02809,Q8WUM4,Q96PD5,Q06210,P28070,O43278,P04083,Q5D862,A0A087X0D5,P25788,P30044,P29992,O75083,P21399,Q8NBJ4,P04196,O60603,H0Y7S3,P53396,Q9HC84,P05386,Q02790
1809,1,14.27230806,21.0556866,11.37700959,7.569573723,4.731240952,5.870554796,8.145750815,0.882144628,1.756121886,2.266445265,2.297673446,0.976069387,1.453757601,1.933573449,0.134528257,0.14593169,1.029088661,0.083231681,0.623774329,1.143157312,0.104676175,0.586643679,0.486782135,0.080204949,0.040342691,0.43966533,0.116731626,0.219283598,0.452122286,0.062785801,0.256060786,0.165526516,0.325153994,0.344127687,0.081725178,0.208120382,0.345054238,0.134363537,0.433625594,0.20015548,0.160523144,0.052916324,0.088636558,0.016732471,NA,0.076872799,0.109463352,0.118828375,0.136017601,NA,0.038218489,0.036337935,0.142894664,0.01990745,0.067490619,0.060651304,0.039920596,0.04817719,0.096409287,0.001744214,0.053232037,0.11155667,0.112435177,0.073990198,0.051286281,0.054405668,0.122507123,0.05537683,0.002910261,0.021494597,0.014047877,0.015463097,0.091429936,0.225522371,NA,0.035785436,0.001052801,0.108190203,0.057741249,0.017773639,0.079316147,0.034450517,0.09785745,0.032787531,0.063036313,NA,0.04422734,0.029330468,0.00366811,0.076457568,0.043465509,0.004229874,0.029427241,0.006427171,0.131010797,0.022524441,0.037237032,0.042950759,0.002942381,0.01650152,0.028395682,0.022093423,0.026504146,0.033859927,0.022028221,0.018899226,NA,0.007847196,0.044923968,0.027261515,0.061783754,0.03163552,0.005806383,0.005143041,NA,0.018592435,0.061718553,0.028170221,0.065750763,0.019418438,NA,0.023678511,0.048187485,0.031770041,0.019226264,0.035569241,NA,0.011852982,0.038197899,0.076217351,0.163779797,0.006869857,0.010351284,0.020599275,0.012882482,0.0233501,0.040950097,0.023056349,0.017226974,0.022046409,NA,0.015421231,0.013540333,0.009187605,NA,0.012944252,0.025339781,0.006513993,0.035442269,0.000152291,0.018849124,0.010117587,0.021741677,0.024107812,0.014709503,0.001032795,0.012652561,0.027470161,0.007148508,0.019421526,0.003375595,0.006059983,0.012753109,0.011086347,0.007599086,0.01059356,0.005725738,0.006005076,0.002451652,NA,0.046166232,0.016852236,0.008433668,0.019494621,0.002800653,NA,0.003426349,0.000821164,0.006780633,0.018275006,0.007368821,0.008900031,0.006047286,NA,0.007648502,0.014689599,0.002523168,0.002496264,0.006885985,0.013510135,0.007358183,0.001114537,0.002844647,0.008355426,NA,0.016846059,0.006544191,0.020606138,0.015782242,0.002632433,0.004779284,NA,0.001708833,0.004419645,0.000677308,0.003983137,NA,0.00724082,0.006880152,0.003593986,0.004159525,0.009132699,0.001441472,0.000691996,0.003720958,NA,0.006208231,0.005789224,6.88E-05,0.005293691,0.004569953,NA,NA,0.001944555,0.005585726,0.003049312,0.00281987,0.005335215,0.009677304,0.005637201,0.001279566,0.015962405,0.002853638,NA,0.003882246,0.001511101,0.001741812,NA,0.016967883,0.013075685,0.001462886,NA,0.00403324,0.011989562,0.004470434,0.002148739,0.014730779,0.00153423,0.02418777,0.002298497,0.004930964,0.013063675,0.000695393,0.002701341,0.002760743,0.006085034,0.002182575,0.009105932,0.002057491,0.002889911,0.001582102,0.001929147,0.01323869,NA,0.050922524,0.000156834,NA,0.00709017,0.003139942,0.001903512,0.000866839,0.00747486,NA,0.012688593,0.000600714,NA,NA,0.00024848,0.00499445,0.000922638,0.011661152,0.001305407,0.008955625,NA,0.002251586,NA,0.002395991,0.002047368,0.00216401,0.000222032,0.001929524,0.005540085,0.002121835,0.001846443,NA,0.008222963,NA,NA,0.005027394,NA,0.004488965,NA,0.000610631,0.00047309,0.010218135,0.000854451,NA,0.011269942,0.001558664,NA,0.003017809,0.000501813,0.001201461,0.00293466,0.000467325,0.006252156,0.002448255,0.000521922,0.024403279,0.000669004,NA,0.00030233,NA,NA,0.000920545,0.004482445,0.000971265,NA,NA,NA,0.00709566,0.000971917,0.00038994,0.002630511,NA,NA,0.000361972,NA,0.004128297,0.000147685,0.001653892,0.000725661,0.005457725,0.000618558,0.001305784,0.002007045,0.004022601,0.005971789,NA,NA,0.000628373,0.001145319,0.007164294,0.000340816,0.003341587,0.002515653,0.000599924,0.000178073,0.000101069,NA,0.005092252,7.94E-05,NA,0.000509088
1822,1,15.81622805,23.20184819,6.755508096,7.439169259,4.018887847,6.169587085,6.213778111,1.062820163,4.003083057,2.407423102,2.015422709,0.796010347,1.219360373,1.988596157,0.105096657,0.094896329,0.647008606,0.056252576,1.06963078,1.160872251,0.202093359,0.538662609,0.574743282,0.012935493,0.023826761,0.123339752,0.178984052,0.213323079,0.290345437,0.039132973,0.055228384,0.177887075,0.407113724,0.151055324,0.061929823,0.088553617,0.10262196,0.042089093,0.235782517,0.110020057,0.055420745,0.023260596,0.12428596,0.002453434,NA,0.061633484,0.075452277,0.10552297,0.169334812,0.104509176,0.005791624,0.033898676,0.050417281,0.021135788,0.042539841,0.004650248,0.013461106,0.057656291,0.039273344,0.003411131,0.061394332,0.022694431,0.031741114,0.028776156,0.020607575,0.008080719,0.084358069,0.035376736,NA,0.039159488,0.007985578,NA,0.046317914,0.22971535,NA,0.023805966,NA,0.117683301,0.031707321,0.021177379,0.073471479,0.025493543,0.10798727,0.03904979,0.018692804,NA,0.019329155,0.015374838,0.001769929,0.099533787,0.038564208,0.010000169,0.008342746,0.00203024,0.034580777,0.038731095,0.020254047,0.02309371,0.005981905,0.006447731,0.02260397,0.012280946,0.048237884,0.007546268,0.011564531,0.002628534,0.003889174,0.009228646,0.018788464,0.011871789,0.040564242,0.001455548,0.015701331,0.001670213,NA,0.016492611,0.014957362,NA,0.011104945,0.024705383,0.008137387,0.033082962,0.028228707,0.009509389,0.005278488,0.018622098,NA,0.005872207,0.052457347,0.00460798,0.056273372,NA,0.005033514,0.012425997,0.008818969,0.010626642,0.041752721,0.002615485,0.008743584,0.008241366,NA,0.009136625,0.003474142,0.005782786,NA,0.009497951,0.006332834,0.002422916,0.020100678,0.001746117,0.016091252,0.002436953,0.014988036,0.02698408,0.005079109,0.000864428,0.003764348,0.023283472,0.019965505,0.003264053,0.000952707,0.007559265,0.005872727,0.003729931,0.004719654,0.022686113,0.004763949,0.001989584,0.006754468,NA,0.001251438,0.021474759,0.003959516,0.018639775,0.000623093,0.004311484,0.00125856,0.003355139,NA,0.013501658,0.007799976,NA,0.0033306,NA,0.002551746,0.020044529,0.005362711,0.00151726,0.010200848,0.005276408,0.003010501,NA,0.002615693,0.003570375,NA,0.019437813,NA,0.01610009,0.009267638,0.002491282,0.002088364,NA,0.000691824,0.005931475,0.001034746,0.001954075,0.01811988,0.015593193,0.011066473,0.002773273,0.003557741,0.004012909,0.000973762,0.000784937,0.002154338,NA,0.007413175,0.014341288,NA,0.003126125,0.003491559,NA,NA,0.002919103,0.002097618,0.000911895,0.002151271,0.005235857,0.008774258,0.005383507,0.000149756,0.007466204,0.001313565,NA,0.005571709,0.000833495,0.000426501,NA,0.016046021,0.010555936,0.003208788,NA,0.001244471,0.008783616,0.002633057,0.000927648,0.002006948,0.001686745,0.010483671,NA,0.000410961,0.019183584,0.001110442,0.00063999,NA,0.001404443,NA,0.005854531,0.000456998,0.001768889,0.001474785,0.000813739,0.019559988,NA,0.019535033,NA,NA,0.003962843,0.000749012,0.001039529,NA,0.003693642,NA,0.002277449,NA,NA,NA,NA,0.001716068,0.00010779,0.008161823,0.00368392,0.002069752,NA,0.002246256,NA,0.00184287,0.000407337,0.001716171,0.000248489,0.001632105,0.006004261,0.000687508,0.002976811,NA,0.008538226,NA,0.002186832,0.002333858,0.004142155,0.000184573,NA,NA,NA,0.007794777,NA,0.004753915,0.010524223,0.000184854,0.000664893,0.001798471,0.0002054,0.001182344,NA,0.000144962,0.011690866,0.000679034,0.00469891,0.023710305,0.000130483,0.001320948,0.000183845,NA,NA,NA,0.002603475,0.002078798,NA,NA,NA,0.000565957,0.000395572,0.000407873,0.001441563,NA,NA,0.000901861,NA,0.003958528,0.000104109,0.002614497,NA,0.000627928,0.000593044,NA,0.003844203,0.004238699,0.001118241,NA,0.00011419,0.000795906,0.000649712,0.003653818,NA,0.006123316,0.009004051,0.000190583,NA,NA,NA,0.000991023,NA,NA,0.000718182
1826,1,17.70396469,34.8381251,15.97479585,12.2435136,5.674647597,8.027169848,15.299453,1.130770364,4.936813436,2.571345813,3.8024558,1.423210975,2.133542722,1.356560511,0.10434281,0.160345837,1.621914623,0.068558477,1.543358576,0.306191819,0.117750887,0.881065074,0.594863196,0.017275052,0.054770877,0.681789543,0.241386979,0.57578307,0.436919271,0.056486529,0.33838888,0.362246835,0.592679639,0.683089279,0.209049546,0.229445004,0.604585221,0.19282884,0.929467244,0.497518164,0.343135516,0.16471295,0.098426412,0.005653852,0.002691961,0.364887899,0.13773043,0.447306761,0.389177366,0.229434607,0.009581134,0.117516935,0.26235952,0.027718171,0.061633484,0.021844924,0.73887395,0.086146505,0.086427248,NA,0.093986513,0.253292562,0.091199879,0.077952969,0.184926445,0.087482634,0.129006601,0.066905213,0.000810619,0.031126599,0.014446826,0.003553166,0.165872315,0.108034061,NA,0.065199959,NA,0.245010643,0.094932721,0.015442944,0.111028652,0.13906136,0.188321356,0.08843924,0.054126208,NA,0.042603268,0.043301486,NA,0.09922185,0.158973316,0.021041167,0.050055955,0.006383784,0.065901817,0.462648846,0.02905326,0.024512502,0.027698415,0.024673669,0.037333618,0.011248436,0.014534688,0.022665837,0.105309814,0.041712169,NA,0.001081328,0.050283668,0.0521974,0.087217488,0.037947614,NA,0.002922067,NA,0.057573108,0.09828604,0.00659746,0.086292076,0.007349747,0.005251973,0.055795069,0.049626002,0.065678262,0.040832508,0.075764214,NA,0.018025259,0.043533879,0.069889407,0.159747959,0.018840974,0.022143343,0.025103622,0.041747002,0.057536715,0.050789006,0.046857044,0.024844195,0.017781949,NA,0.03658601,0.018806661,0.030309325,0.008889675,0.018881006,0.050116262,NA,0.027826309,0.161603982,0.022926304,0.039453748,0.039438671,0.045958147,0.031081888,0.002372902,0.043507365,0.029942799,0.008579818,0.043547396,NA,0.001395189,0.027057905,0.025021999,0.011292107,0.053653104,0.025395283,0.019518916,0.023101509,0.026922733,0.006558988,0.015632185,0.028051943,0.020838408,0.014253425,0.016485852,0.006949949,0.015711209,NA,0.015076418,NA,0.002848865,0.062730461,NA,0.019940031,0.014923569,0.027074022,0.007713154,0.013750688,0.01216241,0.021660361,0.003563668,0.017758034,0.012237275,0.003542821,0.021329188,NA,0.025967167,0.025859029,0.026079984,0.003242166,NA,0.00410493,0.02398013,0.000723121,0.007467244,0.037125661,0.004461526,0.008432687,0.010804966,0.011912861,0.021452403,0.00103537,0.008533027,0.015365999,0.005553512,0.002607894,0.011997084,7.87E-05,0.004881601,0.016016907,0.010919862,NA,0.007467244,0.023753456,0.010257517,0.004484713,0.0091569,0.002844966,0.006940071,0.002312594,0.010561135,0.005498923,NA,0.006460208,0.004201059,0.003991645,NA,0.002619644,0.008621929,0.004828935,NA,0.005026703,0.021393135,0.008280358,0.004899017,0.101207847,0.002675221,0.019492921,NA,NA,0.016896049,0.011305624,0.008022491,0.003284225,0.00822317,0.010665634,0.00778126,0.006873004,0.004136852,0.013311897,0.003364029,0.003063062,0.000476977,0.107820904,NA,0.007106437,0.016356398,0.010452997,0.002005077,0.008902152,0.024456353,NA,0.023674432,0.000608276,NA,0.002274746,0.001863614,NA,0.004136228,0.015189755,0.0121151,0.011982007,0.001231058,0.007303997,NA,0.0026015,0.001769565,0.00610772,0.000949587,0.007620612,0.021790855,0.007439169,0.000516396,0.009482354,0.004238387,NA,0.002014643,0.004705512,0.001246447,0.003127737,NA,0.00369099,NA,0.00571156,0.009387214,0.013847388,0.014964121,0.029285653,NA,0.004321154,0.000750572,0.002105001,0.010078153,0.001622227,0.002369159,NA,NA,0.027785237,NA,0.003999808,0.001494437,NA,0.001992911,0.004967123,0.001804086,0.000787744,NA,0.002359177,NA,0.044751992,0.001939934,NA,0.003857461,NA,NA,0.003415602,NA,0.000523534,0.000760917,0.001533377,0.00145612,0.004129885,0.002841951,0.00201142,0.001329786,0.007402777,0.003913713,0.003498578,NA,NA,0.001691269,0.006557948,0.000505727,0.003924787,0.014063664,0.004141011,NA,0.001266255,0.000447941,0.001266723,0.000349889,NA,0.000607393
1832,1,26.78548042,38.59384239,12.50865975,8.346904917,4.149797262,8.301674102,7.237450224,1.392901131,3.865155067,3.117858828,2.805298302,1.236568879,1.553496517,2.469446507,0.017575031,0.024390847,0.807603992,0.00841969,1.062716184,2.676156528,0.186059815,0.836146196,0.828191811,0.020000858,0.045656608,0.386723464,0.2555645,0.503704908,0.249871656,0.010458716,0.368303605,0.374984248,0.393133763,0.342251696,0.11542176,0.29707807,0.247318975,0.076627239,0.104810715,0.346098914,0.120818264,0.072312115,0.212714802,0.004332644,NA,0.105663342,0.095852934,0.146807786,0.033675641,0.273714014,0.001353909,0.093279457,0.16604388,NA,0.076601244,0.001778975,0.046866922,0.057297564,0.065803037,0.003520621,0.069858213,0.090747571,0.101914903,0.067565479,0.113981653,0.066135769,0.040935447,0.064940012,NA,0.080172919,0.017378511,NA,0.030705484,0.189912233,NA,0.012873106,NA,0.175188823,0.078519654,0.002375606,0.147494047,0.064830834,0.114231202,0.069723041,0.056320163,NA,0.025631315,0.030917601,NA,0.152271877,0.063364732,0.038526776,0.023010527,0.000413264,0.010788329,0.050747934,0.029721844,0.032544351,NA,0.044630856,0.02363804,0.025563729,0.034751823,0.063661072,0.049027084,0.016862256,NA,0.007958544,0.03466864,0.031495204,0.066463303,0.019916115,0.010059957,0.000167973,NA,0.020334111,0.044582506,0.008460762,0.023382252,0.032621295,0.007034172,0.047129989,0.034496554,0.030070693,0.025403081,0.04815938,NA,0.008330788,0.041172519,0.020653846,0.10232562,0.010349018,0.030583829,0.007881599,0.034094676,0.026662785,0.037114743,0.008554863,0.007300357,0.017200187,NA,0.021185178,0.014102656,0.010756096,NA,NA,0.007857164,0.003456414,0.039130893,0.007953345,0.027205555,0.016205629,0.027659943,0.032298961,0.01767953,NA,0.014765521,0.024213563,0.033863323,0.032410738,NA,0.00689224,0.009725145,0.011794845,0.00385195,0.035654359,0.001965045,0.002241889,0.003335851,NA,0.004314552,0.020115755,0.011800044,0.026675783,0.002851569,0.009461039,0.006656728,0.003785091,NA,0.026437671,0.001166071,0.00871395,0.015678976,0.001867929,0.015247983,0.022786453,0.001663766,0.004384426,0.002627962,0.007469843,0.006482044,0.0015353,0.00257223,0.007834809,NA,0.013463706,0.014897575,0.021103554,0.013709096,0.003231196,0.005543114,NA,0.006367147,0.003739653,0.000253012,0.005035125,NA,0.006787222,0.006831413,0.004426069,0.005787465,0.021129029,0.001072334,0.002993604,0.00339933,0.004424925,0.009201091,0.017295328,NA,0.002692637,0.007742268,NA,NA,0.000678462,0.004443278,0.006119157,0.00170333,0.003975945,0.00822473,0.012535694,0.001235061,0.010942218,0.002994696,NA,0.005398584,0.000760398,0.001103008,NA,0.005040376,0.004484713,0.002374722,NA,0.004012337,0.023872512,0.004214628,NA,0.000751039,0.002191979,0.006860527,NA,NA,0.018686565,0.005391305,0.001718095,NA,0.003244609,0.001697403,0.001520951,0.001709725,0.003523948,0.004176104,0.002398377,0.01782614,NA,0.044625138,NA,NA,0.003832818,0.005394425,0.00026473,0.001230642,0.013594199,NA,0.003609471,0.000695463,NA,NA,0.000740486,0.002713173,0.003395067,0.011944574,NA,NA,NA,0.002527883,NA,0.003003482,0.001450557,0.002652293,0.000335259,NA,0.0018332,0.000562942,0.003685324,0.001428462,0.011009804,NA,0.003488024,0.005057377,0.000610148,0.0022474,NA,0.002211943,NA,0.003240242,0.001279564,NA,0.022297752,0.003818417,NA,0.003921096,NA,0.001523759,0.00431242,0.001057049,0.008980136,0.003558261,0.000692291,0.022196372,NA,0.001931044,0.000465404,NA,NA,0.00088616,0.009301431,0.000555715,NA,0.00079705,NA,0.005288366,0.001610165,8.01E-05,0.003236915,NA,NA,0.002084101,NA,0.001263707,0.000863909,0.00226362,0.001034798,0.000997677,0.001391133,0.000897026,0.001827689,0.002570774,0.004167058,NA,NA,NA,NA,0.006408219,NA,0.0045118,0.013025955,0.00215491,NA,NA,0.000199572,0.001502183,NA,NA,NA
1843,1,18.61845898,33.77286143,12.59912138,12.2242775,6.358308759,10.26947448,8.540305641,3.386644243,4.347357142,2.886817747,3.475546189,1.570237117,2.352002357,1.438287914,0.03259894,0.05254053,2.092055147,0.017699806,1.559007398,1.24291159,0.083573028,0.426921701,0.617114677,0.005339316,0.021655162,0.283108507,0.38428516,0.412099511,0.623717336,0.02112279,0.28195954,0.339303894,0.685584772,0.23129063,0.092166883,0.291083687,0.440865269,0.132599072,1.385830567,0.34843324,0.195813034,0.105959682,0.242821888,0.004476343,NA,0.113191413,0.12384405,0.287460023,0.466355693,0.039463106,0.001787137,0.145248103,0.210203712,0.01566026,0.077635834,0.015190795,0.076070952,0.05845173,0.119123409,0.001687421,0.163953904,0.045115918,0.095790547,0.068646859,0.227427814,0.111891677,0.133274935,0.120953437,NA,0.028319169,0.018996942,0.001475772,0.22966336,0.291691963,0.002277242,0.015301013,NA,0.19957707,0.135406502,0.01492097,0.096554792,0.078623633,0.193270751,0.062127383,0.058987221,0.002241577,0.047588016,0.040268942,0.00846804,0.130732651,0.137699236,0.027250266,0.055212787,0.000924996,0.133800028,0.274831787,0.06371826,0.087836162,0.094875533,0.025321458,0.046939708,0.051431595,0.023184692,0.048703189,0.047947783,0.049870872,NA,0.018430257,0.026718414,0.030384709,0.057479527,0.029507128,0.016500409,0.001311486,0.000528577,0.114407966,0.035827484,0.032288043,0.089790965,0.05953311,NA,0.029190512,0.028920687,0.021184138,0.085247088,0.107404988,NA,0.029140602,0.055706687,0.055472735,0.198490491,0.005685565,0.018256093,0.021907831,0.030255256,0.015687814,0.052701697,0.019909877,0.054172999,0.011045677,NA,0.039349769,0.016099051,0.01413021,NA,0.019041653,0.019026056,NA,0.024498985,0.004367477,0.013912895,0.012848151,0.094074895,0.043396627,0.023411366,NA,0.025994721,0.082538438,0.013624353,0.020806175,0.008291796,0.001946069,0.019971224,0.011738176,0.012305381,0.054141805,0.014028311,0.004102019,0.034893234,NA,0.004054501,0.020390779,0.016979232,0.018279488,NA,NA,0.005997502,0.009520827,NA,0.014840386,0.019262608,0.013306178,0.032576584,NA,0.01112626,0.025774806,0.03747399,0.003639625,0.016877333,0.012707259,0.019583903,0.002280829,0.016067857,0.025295463,NA,0.026972642,0.011181369,0.028126808,0.020596137,0.00718858,0.010493549,NA,0.006484123,0.017715922,0.001435844,0.004843544,0.227355029,0.01221336,0.009954938,0.001942378,0.004262406,0.011835916,NA,0.004276392,0.005154337,NA,0.011360213,0.004867252,NA,0.006553269,0.002230035,0.034132628,NA,0.003283081,0.009076837,0.007362225,0.003433643,0.009448041,0.01319648,0.010708785,0.000651324,0.011306664,0.00472558,NA,0.008453483,0.004217591,0.002574101,NA,0.002753361,0.01093286,0.001688877,NA,NA,0.008933866,0.013415876,0.024539017,0.095920521,0.001854463,0.026207878,0.000526601,0.004138256,0.02309579,0.007244729,0.002153715,NA,0.004326041,0.000874982,0.019977983,0.004318607,0.004155724,0.006310478,0.005669969,0.013777722,NA,0.054542124,NA,NA,0.020282641,0.007094479,0.001822386,0.006819455,0.005961629,NA,0.01255597,0.000430421,NA,0.001278628,NA,0.002550706,0.003882416,0.012886623,NA,0.009726705,NA,0.00586181,NA,0.002638048,0.003479445,0.006765386,0.000522598,0.062428922,0.021483597,0.002364584,0.005390265,0.001448686,0.010023564,NA,0.001180264,0.003819352,0.000239853,0.00167484,NA,0.003332627,NA,0.007596177,NA,NA,0.002527103,0.008253844,0.000330824,0.000547813,NA,0.00039762,0.000838226,0.004441406,0.00316257,0.002731109,NA,0.034719589,NA,NA,0.000356616,NA,0.001179069,NA,0.007451127,0.003239826,NA,0.004068746,NA,NA,0.000234332,NA,0.00467042,NA,NA,0.009876434,NA,0.003065194,NA,0.005236377,NA,0.002785906,0.000434429,0.002165984,0.001363215,0.006132675,0.005246255,NA,NA,NA,0.001589213,0.005018749,NA,0.007010776,0.011057634,0.001578192,0.001881758,NA,NA,0.001523811,0.000976622,NA,0.000535907
1863,1,24.25515428,35.19997162,10.58297082,7.984018611,3.364756688,7.325312381,7.296718188,0.908775447,3.36917579,3.073147907,2.227071728,0.986551652,1.419571714,1.138256844,0.221599798,0.23823122,0.505779287,0.161042496,1.140076474,0.714802838,0.176982459,0.43180351,1.527969701,0.016283093,0.011183969,0.14801914,0.088314465,0.344128515,0.238782308,0.103958088,0.255782856,0.298970485,0.122143995,0.21922388,0.071287923,0.210718407,0.311250392,0.032382144,0.037231719,0.345298277,0.023974931,0.077755409,0.058524515,0.003225009,NA,0.068553278,0.101415805,0.083656211,0.032771545,0.195740249,0.014587198,0.072462884,0.077193924,0.018518119,0.090420038,0.005342435,0.06125916,0.063837836,0.035801489,0.00254899,0.037806722,0.037009204,0.089068312,0.061134385,0.068631262,0.029310608,0.024679388,0.044733276,0.000673055,0.013647229,0.01600547,NA,0.029304889,0.027443147,NA,0.087383854,NA,0.041058142,0.035806169,NA,0.049009407,0.044127599,0.018476008,0.007933069,0.031665209,NA,0.023964013,0.026130933,0.005025611,0.020394418,0.038238235,0.065636671,0.023138941,0.009392413,0.007499997,0.037726658,0.026812515,0.022192733,0.004367061,0.02619904,0.006751349,0.013169965,0.004484505,0.017253216,0.019318757,0.015277098,NA,0.002548314,0.019045812,0.013065987,0.032935831,0.01241092,0.004734834,0.007473482,NA,0.040558523,0.022656479,0.005542594,0.013312936,0.040168603,NA,0.008053165,0.018468209,0.014403675,0.019389982,0.004871775,NA,0.00195132,0.010052679,0.012783684,0.012396363,0.004637822,0.007480761,0.015355082,0.01053878,0.006331794,0.004567117,0.006020897,0.000374839,0.012395843,NA,0.0131944,0.010516424,0.01108051,NA,NA,0.002488891,0.002061537,0.006393662,0.000428606,0.007665843,0.005044432,0.007901355,0.00571,0.018139636,NA,0.003871186,0.002220885,0.020059606,0.006541831,0.003735961,0.002820167,0.00474882,0.009215648,0.000463429,NA,0.005688685,0.001426018,0.004462618,0.005462531,0.051888063,0.002403784,0.00851899,0.002412466,0.001982097,NA,0.002490762,0.002213606,0.027395317,0.006606298,0.004007502,0.003091864,0.004103995,NA,0.004759218,0.004370752,0.004149433,0.001666366,0.004555731,0.004953762,0.009987172,0.000976466,0.001795715,0.004935358,NA,0.00116971,0.004842817,0.000532684,0.000599438,0.00178459,0.004164354,NA,0.001587602,0.004598726,0.000489756,0.002455201,NA,0.000280857,NA,0.000508909,0.004516635,NA,NA,0.000546045,0.000903888,NA,0.001671928,0.003192984,0.000102586,0.00140725,0.002159174,NA,NA,0.001451181,0.001293341,0.001591917,0.00328802,NA,NA,0.007054447,0.002177786,0.00117335,0.002005337,NA,NA,NA,0.001197993,NA,0.000440579,NA,0.002862799,NA,0.001206831,0.007060166,0.001742478,NA,0.001060013,0.000932587,8.85E-05,0.000815454,0.000548437,0.001782614,0.001023464,0.00036756,NA,0.002054363,NA,0.00267023,0.000433228,0.000442903,0.00092432,0.001753136,0.031202503,NA,0.046070444,NA,NA,0.005111966,0.002371394,0.000378712,0.000513666,0.00329036,NA,0.006708718,NA,NA,NA,NA,NA,0.001209898,0.003472063,NA,NA,NA,0.002760171,NA,0.001964941,NA,0.003074552,0.000343094,NA,0.000801781,0.000491326,0.000931391,0.001192222,0.000842021,NA,NA,NA,NA,0.000456602,NA,0.001331658,NA,NA,NA,NA,0.003552854,0.002790429,0.000529045,0.000736742,0.00127265,NA,0.000799026,0.001175013,0.000471789,NA,0.000247069,0.002788142,0.000870563,NA,0.000157533,0.000148789,0.00029936,NA,0.000363401,NA,0.001474473,NA,NA,0.002876888,0.000861621,NA,0.000623769,0.000119446,0.000517071,0.000685637,NA,NA,NA,NA,NA,0.000496265,0.000196499,0.001066511,NA,NA,0.002646523,NA,0.000253719,NA,NA,0.000117579,NA,NA,0.000319174,0.000283992,NA,NA,NA,NA,NA,NA,NA
