id,group,P05814,P00709,P47710,P02788,P01834,P02768,P07498,P10451,P19835,P01876,P0DOY3,P01591,P01833,P01877,P04264,P13645,P10909,P35527,P61769,P61626,CON__P00761,P47989,A0A0J9YVR3,CON__P02662,S4R371,Q13410,P01857,P22897,P08571,P35908,P01034,P02647,P63261,Q08431,Q08380,P04745,P23280,E9PJK1,P01011,Q6WN34,E9PNW4,H0YCU0,P01859,CON__P02663,H0YLF3,P01009,P01619,P02763,P0C0L5,A0A0G2JMB2,CON__P02666,P01780,P15291,H0Y8D1,V9HW75,CON__P02754,P01871,G3V2V8,P25311,P02774,Q5H9A7,Q99541,P18065,P23284,P02787,P02766,P07602,P02649,P08779,P63313,E9PDQ1,CON__P02668,P01024,P49327,H0YH81,P81605,A0A087X0Q4,P06733,P02765,CON__P00711,D6RF34,P02750,P04406,P30086,A0A0C4DH31,D6RAL1,Q02818,P04004,H0Y8K1,Q16851,P06858,Q6X4U4,A0A075B6K5,P02533,P20061,P00738,P06396,Q92876,P06702,Q9P2X0,P63104,D6RC73,P07195,A0A087X1J7,O00560,P02749,A0A0C4DH29,P01860,O60664,O00391,P15328,P04432,P34096,P13647,P25705,P02790,E7EU05,P01717,A0A0C4DGN4,F5GZD9,P23297,Q96KP4,A6NNI4,A0A087WWM1,P06727,P19652,P04080,P60709,P23528,P12273,P62937,A0A0C4DH68,Q2QBA2,P25774,P05155,Q9NP72,P04075,P05090,P04003,P01602,P04217,P01008,P45877,P07108,A0A075B7B8,P01594,P19875,P84077,P24821,P50395,Q9H4G4,A0A0C4DH38,P60174,Q9BRK5,A0A0G2JNJ5,Q9NZH0,P07737,Q12841,X6R3G6,Q14512,P04066,P60953,Q9H173,P08238,P00441,G3XAM2,Q9UBI6,P02675,A0A075B6J9,A0A0B4J1Y9,P14550,P01042,P40925,P27105,Q5SZC9,P04114,P31431,P68871,P61586,Q9UHD0,P01721,P00450,P10599,Q14697,P62258,C9JEU5,Q96FE7,Q9HB40,P28799,Q96S86,P61224,P02671,P00747,F8WBR5,P30041,P08294,P43490,P36871,P01023,E9PHK0,Q6UXA7,Q6UXI9,Q9BY76,P10643,A0A0G2JNZ7,P62805,Q16555,P13693,O14745,O00300,P63000,P15531,P02748,P07237,P14174,P31946,P15311,Q02413,O75629,P20339,Q99880,P14923,P27797,P11021,P02760,A0A0C4DH36,E7EPB3,P52209,A0A0A0MS15,S4R3V8,P00558,P01133,CON__P35908,P00491,Q92520,Q02487,P04792,P49189,P50591,Q9H3G5,Q9BXJ1,P62820,P58499,P05109,P36222,P17066,Q14195,P15289,P52823,O75874,Q14624,Q9UHL4,Q9HCY8,Q01459,Q99536,P07858,Q9Y646,P27348,P02751,P08603,P06312,P29966,P04433,Q5T749,C9JEN3,Q6PCB0,P36955,Q99519,P02794,P51149,P15924,P53634,Q68D85,Q08554,M0QZK8,Q9UN76,Q14376,Q5T985,O00299,P00167,Q99538,P68036,A0A0C4DH35,B1AKG0,Q14118,Q9NQX5,P01019,Q8NEZ4,P0DJI8,P0C0L4,P14625,P61019,P07996,P13639,Q86Y46,P01861,P09467,P28838,P54802,P19827,Q2I0M4,Q15181,Q9UNQ0,A0A024R6I7,Q9NR31,O15232,Q13438,Q15833,Q9BWS9,P62701,P19440,P43652,O00764,P31947,P00352,P07900,Q92484,B5MCP9,Q99650,Q8N1N4,Q9NZP8,P48449,Q9BWD1,Q01518,P15814,P07360,Q13790,O60543,Q10471,E9PCD7,P61981,Q96RL7,P31944,P27169,CON__Q6NXH9,O75891,A0A1B0GWF2,Q9NR45,O75355,Q02809,Q8WUM4,Q96PD5,Q06210,P28070,O43278,P04083,Q5D862,A0A087X0D5,P25788,P30044,P29992,O75083,P21399,Q8NBJ4,P04196,O60603,H0Y7S3,P53396,Q9HC84,Q02790
1809,1,-0.01305151,0.1666667,0.04724782,-0.01144896,-0.07751415,0.01721876,0.2009653,-0.07210103,-0.20800829,0.1345035,0.219254785,-0.08181846,0.02442397,0.25923664,-0.14940483,-0.13437238,0.04950587,-0.111586088,0.06329146,0.144882929,-0.22715531,0.242019213,-0.01356276,0.065377786,-0.09039985,0.335592711,-0.208888839,-0.088170301,0.228034789,-0.119987214,0.17073676,-0.050905079,-0.00769538,0.24019576,-0.24905183,0.14298653,0.161330219,0.233596732,0.07842372,0.128045528,0.29105443,-0.058926358,-0.14663854,0.012621657,-0.160910811,-0.09202663,0.034923898,-0.127536107,0.09150856,-0.660150573,0.18703299,-0.435112392,0.31493314,-0.160805971,-0.092552515,0.575258902,-0.136823115,-0.175644615,0.077970721,-0.19899735,-0.128388387,0.225229292,0.289462832,0.08623479,-0.130357718,0.06892177,0.268683449,-0.009147742,-0.08537984,-0.16845736,-0.09392375,0.096702242,0.04988638,0.38401473,-0.130662176,0.009856614,-0.074109322,0.0652115,0.01681749,-0.002283114,0.03593279,-0.28305384,0.13819125,-0.13868553,0.17875208,-0.12517036,3.07E-02,-0.12400569,-0.02073317,0.134807867,-0.2472169,-0.436683085,0.02408758,-0.073789432,0.359761624,-0.205655676,0.020757654,-0.021215562,-0.27805758,-0.09780171,0.01794054,0.011987543,-0.014627437,0.17491084,-0.04260191,-0.04893269,-0.28660632,0.025346127,0.37788377,-0.02461233,3.68E-02,0.20934601,-0.22558139,-0.07800645,-0.142833829,-0.36601087,0.34373445,0.113753174,0.362805777,-0.214848728,-0.29281607,-0.065480107,0.204117646,0.325184137,-0.163221379,-0.028688053,-0.2125187,-0.008421355,0.06374796,0.542988147,0.57555915,-0.086041932,-0.14397721,0.03141388,-0.15209905,0.2724166,0.240585076,0.339178744,0.20014603,-0.004728163,-0.017136972,0.001816353,-0.104453625,-0.299068206,0.134280969,0.45471572,0.08284895,0.284906202,-0.15588856,-0.01100876,-0.056985063,0.01537942,0.005021703,-0.057125848,-0.106178546,-0.026784045,0.16193744,-0.22631079,0.21286029,-0.044832197,-0.05734473,0.078584164,0.037649842,0.169217992,-0.05638394,-0.21519235,-0.055253632,-0.164663353,-0.40090827,0.356062728,0.18001477,-0.093033018,0.14849117,-0.05118274,-0.39606042,-0.014266261,-0.14051973,0.03776085,0.101364695,0.02185907,0.13615503,-0.267652273,-0.31100321,-0.054673334,0.071054018,-0.10882979,-0.346362715,-0.181892133,0.0443571,0.06876957,-0.144054001,-0.02376573,-0.000536973,-0.28207805,0.05266961,0.119927176,0.42738787,0.256562637,-0.1240397,-0.01025422,-0.3586873,-0.130377444,-0.41974438,-0.127570229,-0.083042662,-0.23144997,0.09270079,0.06269788,-0.02798467,-0.074477324,0.05054004,-0.0254845,-0.33321161,-0.096645243,-0.32133635,0.052591494,-0.22765652,-0.055461863,0.10650501,-1.29E-01,-0.26557374,-0.049135955,-0.06230325,0.071027157,0.01890975,-0.29059386,0.053180664,0.296925116,-0.09105259,-0.02613355,0.327150044,-0.044606167,-0.31712373,0.013743677,-0.12912159,-0.04037728,0.42754277,0.271680034,-0.11536466,-0.33160416,0.06321716,0.08359401,-0.017565874,-0.02599869,0.190158738,-0.077992387,0.388079903,0.19501139,0.134428231,0.1136679,-0.425188342,0.25292111,0.30631205,0.271699485,0.08898387,0.0684577,0.03500275,0.070613223,-0.0665344,-0.03250393,-0.111399767,-0.22188987,0.23668376,-0.02100765,-2.91E-01,0.0598374,-0.09338599,0.03953253,-0.11791441,0.091850355,-0.060318375,0.32783641,-0.03745172,-0.094808651,-0.231283192,-0.02147026,0.3682416,-0.06645558,0.18722727,-0.08734672,0.58259138,-0.370931505,-0.277815206,-0.30703812,-0.073838436,0.36711204,-0.312732855,-0.34768638,-0.12206037,0.009727827,0.14382115,-0.15684454,-0.237204836,0.30557283,-0.19797191,-0.40889568,0.39055286,-0.3189026,0.38691912,-0.1885113,0.09834403,0.37233093,0.083381001,-0.2822144,0.22738797,-0.001108946,-0.392288192,0.198281814,-0.04282076,0.159159762,0.223378,-0.23362755,0.1465359,0.350826033,-0.09965037,0.32173112,0.13867963,-0.22240106,0.04437817,-0.12221912,-0.25529425,0.33534394,0.19405782,0.04234377,-0.38556717,-0.425430474,-0.349393598,0.2205532,0.10056064,0.13769173,0.06160389,-0.18413093,-0.170545474,-0.2809192,-0.10446703,0.27185184,-0.047099771,0.13190607,0.16252681,0.385572692,-0.16535777,0.23081137,0.160821931,0.22458783,0.44961383,-0.33928202,-0.258047854,-0.06229241,0.12197906,0.471643339,-0.072816142,0.12334414,-0.021560393,0.09971494,-0.04633955,0.06004781,-0.095629505,0.51389658,0.08069101,0.23180177
1822,1,-0.01305151,0.1666667,-0.14913247,0.30879796,-0.07751415,0.01721876,0.1533708,-0.04878794,0.18030966,0.1345035,0.071921287,-0.11893618,0.02442397,0.16861287,-0.14595761,-0.166144473,-0.07531678,-0.105618846,0.18548484,0.144882929,-0.01412611,0.143829594,0.05993482,-0.105754112,-0.07790062,-0.001976775,0.081772682,0.028451242,0.163744293,-0.119987214,-0.30147704,0.06357158,0.21372649,0.08035478,-0.12000456,-0.04108884,-0.194573174,-0.063536403,0.07842372,0.071418675,-0.13917507,-0.102986467,0.19595223,-0.133666053,-0.129911679,-0.026070273,0.066702225,0.003681677,0.27222471,0.051575212,-0.04704292,-0.24838603,-0.05806756,-0.015289911,-0.07328657,-0.109950336,-0.255585635,0.121099392,-0.030704941,-0.07182273,0.105132792,-0.16165876,-0.064188272,-0.13254037,-0.302778245,-0.429600506,0.231377702,0.002341836,-0.19926585,0.20939804,-0.11088551,-0.143754132,-0.03426183,0.55353274,-0.110227357,0.062397638,-0.103699831,0.44884255,-0.06916593,0.105378169,0.19004343,-0.11989874,0.41522268,0.09761119,-0.16908672,-0.10588461,-1.38E-01,-0.222279912,-0.04519195,0.454201906,-0.03836901,-0.192989033,-0.40099608,-0.125327506,0.057475609,0.055834195,-0.030366519,-0.049964294,-0.0792091,-0.18950707,0.17683596,-0.043485356,0.440687872,-0.22398692,-0.10499537,-0.38807453,-0.023598564,0.124753904,-0.03317489,-0.15337327,5.93E-02,-0.33567852,0.19777958,-0.16265454,-0.121927723,-0.18778922,-0.0974455,-0.22366771,-0.176842586,0.148064002,0.11191179,0.494091879,0.204117646,-0.20895995,-0.390441843,-0.197728726,-0.17023643,-0.033750416,0.55655134,-0.270595811,0.23288313,-0.32104825,-0.24158495,0.02034025,-0.07001355,0.09358052,0.572461054,-0.422473516,0.1464669,-0.122163994,-0.007399212,-0.201123354,-0.125651339,-0.224105397,0.212089982,-0.03270651,-0.05051297,0.246879613,0.038618001,0.1778045,-0.381087781,0.02660424,0.433231974,-0.172239988,-0.053123617,-0.388420424,0.35882924,0.21056141,-0.18525525,-0.162352405,0.16264317,-0.025980249,-0.294131191,0.154019652,0.34898782,-0.11825812,-0.269728323,0.202653726,-0.33337332,-0.189898163,0.60203227,-0.206802091,0.3055899,-0.25066957,0.09973283,-0.109912886,0.012097048,-0.14230248,0.189475203,0.13009647,-0.36375469,-0.30401417,-0.2391048,-0.267803653,0.582464315,0.1714856,-0.324194191,0.262534217,-0.05529844,-0.04998083,-0.312223986,0.08339461,-0.139696298,-0.21208939,0.27141658,-0.370582823,0.54653252,0.269798731,0.01971521,-0.13110614,-0.26585653,-0.154146531,0.01662184,0.009603233,-0.187176177,0.1098444,0.39933714,0.33995649,0.08372406,0.018644776,-0.09183542,0.0242757,-0.16556885,-0.100222886,-0.23448533,0.297316689,0.39964255,-0.090408241,0.10650501,5.03E-05,-0.212757,-0.049135955,0.08489523,-0.106972861,-0.18480755,-0.16476851,0.228515429,0.430698137,0.07354028,-0.26970902,0.207104985,-0.089605223,-0.24548542,0.327356192,-0.09199908,-0.22467301,0.59575182,0.375273773,0.18049749,-0.200050043,-0.14499755,0.17527206,-0.006512929,-0.0559095,-0.084044343,0.166085345,0.274496314,-0.38905101,-0.158873417,0.467991198,-0.161252286,-0.0214059,-0.30689685,-0.171680324,-0.26825014,0.0810236,-0.14047258,0.064613616,0.04407527,-0.05721454,0.197033685,-0.15651392,0.03573357,-0.0947661,-2.03E-01,0.02670445,-0.36668909,0.067990542,-0.31642355,-0.030800304,-0.060318375,-0.17740947,-0.33429021,-0.082143126,-0.15994433,-0.17391994,0.21294651,-0.2769403,0.25500756,0.32924023,0.18993643,-0.229716677,-0.097268228,-0.21451518,0.043054182,0.08538622,-0.203786957,-0.10583534,-0.070995516,0.189245019,0.03006065,0.27188628,-0.237204836,0.49390026,-0.16690876,0.1740331,0.30109741,0.6810974,-0.18488414,-0.43587637,-0.12424981,0.44686116,-0.29161148,0.11850796,0.38949361,-0.175945511,0.196520227,0.179272879,-0.04951787,0.297970957,-0.47788516,-0.28430768,0.53778031,0.191341113,0.670924052,0.526811083,-0.02194646,0.37180166,0.10339763,-0.08939142,-0.1998018,-0.19796861,0.18862336,0.4049963,-0.2701438,-0.281088357,-0.199482062,-0.17109656,-0.006966502,0.3430845,0.00213299,-0.14537109,-0.126579842,0.043002018,-0.07635218,0.45976333,0.036795816,0.54032739,-0.33616047,-0.039617227,0.002647381,-0.35548096,0.640172807,0.48533765,0.07840641,-0.20046605,0.06519663,0.25442212,0.13203922,0.375569182,-0.268798841,0.472977896,0.569832383,0.04307104,-0.16962522,-0.14249927,-0.068077551,0.22269738,-0.09185872,0.62027401
1826,1,-0.01305151,0.1666667,0.04724782,-0.01144896,-0.07751415,0.01721876,0.2009653,-0.07210103,0.18030966,0.05486477,0.142221961,-0.05705901,0.12993861,-0.06047624,-0.22121556,-0.198242516,0.15194899,-0.166488725,0.23144526,-0.336538124,-0.26670592,0.242019213,-0.1687743,-0.163498396,-0.10646272,0.335592711,-0.16971682,-0.000594004,-0.128886323,-0.185124817,-0.03131683,-0.074213337,0.02304247,0.43444252,-0.05409306,-0.03024275,0.194952832,0.139748683,0.36454102,0.226081765,0.29105443,0.051367158,-0.25346762,-0.156952482,-0.10569971,0.147132717,-0.060551415,0.215304477,0.2209978,-0.007624581,-0.11055512,-0.093944461,0.28380975,-0.182587985,-0.212475997,0.012869414,0.744414365,-0.16011893,-0.101266468,-0.33978029,-0.102137897,0.359920704,-0.0385047,-0.17295101,0.230600861,0.058845152,0.014059348,-0.117073932,-0.15959689,-0.16845736,-0.19922666,-0.081652474,0.11301234,-0.13921383,-0.135130578,0.041697126,-0.128525871,0.25314783,0.03628422,-0.078629559,0.0151577,0.2488114,0.20063846,0.05080017,-0.08516568,-0.12941721,-1.87E-01,-0.178431763,-0.21184428,0.070608577,0.22447372,-0.264098379,0.02408758,-0.125327506,-0.030656773,0.620920518,-0.334470545,-0.414067677,0.03737338,-0.11091071,-0.13527947,-0.357178529,-0.34396761,-0.1943718,0.50067282,0.0490396,-0.323913599,-0.243776908,0.07415101,0.05546252,-4.37E-03,0.10993901,-0.6382333,-0.22498666,-0.136935037,0.04806468,0.34373445,-0.145115152,0.231166239,-0.621640674,-0.11860676,0.179181813,-0.001489957,0.56843925,-0.068436409,0.155432752,-0.21441271,-0.028655307,-0.11799383,0.305338777,0.22074158,-0.016592664,-0.06306711,-0.13688057,0.25804334,0.56870048,0.113997124,0.474898034,0.16587164,-0.176840032,0.122412974,-0.063670804,0.211593519,-0.113974107,0.081904953,0.56852581,-0.4682771,-0.162180605,0.821619799,-0.16796055,0.352345887,0.03873735,0.081312485,0.039449351,-0.091708721,0.564427995,0.01494354,-0.32324993,0.36181478,-0.413686498,-0.49420864,0.273798258,0.266780985,0.096771137,0.30468141,0.09676113,0.202922894,0.259531559,0.29268186,-0.138400351,-0.06782669,0.259359282,-0.06834564,0.24922081,0.16532047,0.001054841,0.071898534,-0.152955758,-0.198314418,-0.45296349,-0.25556901,0.584660037,-0.32809842,0.051799474,-0.185952245,0.38164736,-0.115898056,-0.181892133,-0.10069821,0.20334,-0.044640786,0.30419525,-0.086649222,-0.12193634,-0.03229532,-0.452339956,0.30022634,0.286233505,0.60627258,-0.39538376,-0.38790545,-0.089181415,0.21677649,-0.170736736,-0.047530238,0.08599977,-0.11836722,-0.03523158,0.18144966,0.055077915,0.15618919,-0.13068406,0.23040941,0.221800671,-0.11092693,-0.397804808,-0.16582207,-0.04286909,-0.11336615,3.05E-01,0.07473349,-0.049135955,0.05840482,0.575746249,0.23371389,-0.32479072,0.053180664,-0.219035372,-0.20603744,-0.04538736,-0.067589538,-0.038495636,-0.30018858,-0.020846302,0.06128528,0.03331108,-0.26233329,0.003805597,0.02302389,-0.323881223,-0.04482926,0.09845957,-0.008699134,0.04036938,0.697435345,-0.103603677,0.173053834,-0.42702449,-0.316704299,0.007892067,0.299683365,0.46578473,0.14187054,0.11473115,0.39844698,-0.28446238,0.21332631,-0.009577518,0.36283829,-0.03794013,-0.554695241,-0.10249769,0.37960175,-0.11936229,6.56E-03,0.15912897,0.12863694,-0.115053273,0.27573928,0.374843497,-0.060318375,0.39823654,-0.11122746,-0.092395078,0.112940876,0.18944616,-0.29191075,0.14295372,0.06290079,0.36891003,0.43094265,-0.212261759,-0.09053788,-0.27041704,-0.262783854,0.11880517,-0.146934134,-0.13228778,0.008562315,0.242886064,0.36518691,-0.54572409,0.51351505,-0.08153459,-0.19254358,-0.1524395,0.15413437,-0.02933363,0.08112745,0.1136913,-0.15100997,-0.06332305,0.700164395,0.09851438,0.12604658,0.728528178,-0.375708407,0.105301841,-0.04951787,0.137621233,0.47781428,-0.09208415,-0.23885939,-0.24763244,-0.329075948,0.198693294,-0.28686057,0.35440271,0.28040362,-0.12221912,0.186492,0.73611123,-0.25672567,-0.10119777,-0.38131151,0.041961286,-0.349393598,0.67886155,0.063071638,-0.30032206,-0.11579605,-0.19497133,-0.15308971,0.054735867,-0.09574034,-0.27443586,0.1622373,-0.0671073,0.14184944,0.121919064,0.134455646,0.15625134,-0.101500186,0.23283186,0.07840641,0.05969889,-0.258047854,-0.48645084,0.01137952,0.195740758,-0.015812861,0.010981456,0.303212445,0.57624195,-0.20711661,0.72799569,0.23627824,0.01003067,0.34382534,0.18143726
1832,1,-0.01305151,0.1666667,0.04724782,0.08588648,-0.07751415,0.10760543,0.07974934,-0.03323689,0.18030966,0.1345035,0.071921287,-0.08181846,-0.04119249,0.07804417,-0.30441973,-0.298054437,-0.19484979,-0.249599759,0.1022056,0.265713818,-0.12707152,0.342637302,0.05993482,-0.112954327,-0.05726117,0.283768067,0.000628981,0.208635082,-0.146136962,-0.27512038,0.24330864,0.239223295,0.15111617,0.17160837,-0.03830727,0.18754995,-0.066547332,-0.011393615,-0.24141001,0.259803414,0.07629546,0.004870077,0.14898657,-0.107721715,-0.144282608,-0.007711636,-0.005704586,-0.083104679,-0.35607625,0.226384281,-0.21599389,0.014379273,0.28380975,-0.442061447,-0.054834894,-0.334545986,-0.072954867,-0.086726194,-0.030704941,-0.10772683,-0.005179018,0.140356383,0.214339982,0.10773283,0.277642227,0.163040493,-0.252424912,0.049297619,-0.20016215,0.33140049,-0.0511776,-0.153843035,-0.39947615,0.23083241,-0.119950701,-0.212721882,-0.114602055,0.34292781,0.32048083,-0.168166127,0.30643599,0.07108927,0.24081785,0.1657256,0.12719668,-0.11504002,-1.81E-01,-0.100898638,-0.17790432,0.503852735,-0.02418826,0.070342164,-0.15534533,-0.210511384,-0.288121914,0.032061255,-0.122222996,-0.104091173,-0.43194051,0.35006399,-0.11375571,0.052066366,0.128127564,0.52593151,0.38540995,-0.08901291,-0.267083857,0.039596382,0.24323493,0.04593186,6.77E-02,0.04781433,-0.04668436,-0.34319769,-0.12440558,-0.32782791,0.20695733,-0.040617916,-0.104359041,0.03303949,0.02732988,0.480135767,0.089046735,0.271642441,-0.05310565,0.266449853,-0.18749615,-0.036412415,0.15823358,-0.017516864,0.27412965,0.001091418,0.37438053,-0.43195894,0.55243445,0.34085459,0.240585076,-0.103700242,0.01699449,-0.078614222,0.104120931,0.022591328,-0.022965066,-0.273392882,-0.508016284,-0.12621265,-0.05051297,0.46642194,0.19538869,0.26449859,0.137827951,0.10553238,0.174856436,-0.004909389,-0.239211014,0.112654443,0.0961479,0.26626603,0.46955651,-0.378432622,0.02284662,0.032341863,0.144017954,0.034751957,0.3702658,-0.40462622,-0.329057008,-0.072983654,-0.3675978,-0.084151993,0.24403081,0.067520788,0.31506201,-0.01146185,0.21420851,0.183750786,-0.006813882,-0.143973983,0.309241529,-0.28408718,0.17292786,0.080694029,-0.05087357,0.176442367,0.325476901,-0.15687916,-0.001594061,-0.535014232,-0.05854478,0.05343518,-0.052653253,-0.01533706,-0.00711379,-0.24860614,0.01126691,0.3858097,0.40492583,0.238205192,-0.03354046,0.17464621,-0.29653336,0.122552085,-0.39819929,-0.175431102,0.165851067,-0.21521825,0.08972459,0.0871493,0.16421988,0.075861307,0.41667582,-0.02880452,0.09092473,-0.080159607,0.03171578,0.269109492,0.24835874,-0.108084342,-0.07609444,2.70E-01,-0.23243051,-0.049135955,-0.15070436,0.106626368,0.3443114,-0.45000688,0.037530926,0.277573949,0.22705867,0.01584023,0.23299259,-0.018064122,-0.26842705,0.206163165,-0.24480836,-0.10797949,0.08772792,0.050868284,0.02302389,-0.255159721,0.14707515,0.43885571,0.008237638,-0.31026601,-0.222224519,0.120766586,0.108155882,-0.40445305,-0.297710312,0.247000642,0.320267801,0.15693988,-0.32981238,0.024418916,0.06438697,-0.59879436,0.0397272,0.191699536,0.25295548,0.04212202,-0.01835548,-0.16421226,0.21028493,-0.10627276,-2.67E-01,-0.11949936,0.20525992,-0.272749475,-0.04170207,0.366805707,-0.060318375,-0.13526549,0.06343909,-0.086452489,-0.193698295,0.19485961,0.24711806,0.31368673,0.25500756,-0.25983416,-0.37855909,-0.287113818,-0.195005578,-0.23462961,0.089809171,0.31455015,-0.170769281,-0.1530891,-0.286960298,-0.170496964,-0.07691098,0.21999055,0.200958549,0.45644666,-0.17539976,0.20158586,0.51453005,0.01638461,0.21311997,0.20326473,-0.13387862,-0.01553786,0.223761084,-0.26155356,0.48384718,0.243246381,-0.350493635,0.392363273,-0.33519393,0.260669457,0.46445907,0.04248281,0.30865114,0.557061535,-0.002659932,0.245310431,-0.27000684,0.37180166,0.24331612,-0.09747492,-0.22100081,0.38878216,0.58748286,-0.02218232,-0.30951846,0.008155318,-0.259034619,0.18063785,0.324787426,-0.06300357,0.31501216,-0.16576047,-0.138896732,0.141258505,-0.08677223,-0.02698957,0.366790129,0.3255957,0.35946866,-0.025811472,0.171782384,0.18912939,0.199504741,0.11773703,0.39244589,-0.25031657,-0.238474237,-0.44096922,-0.32150902,0.453982136,-0.348999173,0.280721984,0.539025507,0.5866293,-0.17506312,-0.16018418,0.244591519,0.19955653,-0.1239181,-0.23216185
1843,1,-0.01305151,0.1666667,0.04724782,0.08588648,-0.07751415,0.10760543,0.07974934,0.09512267,0.18030966,-0.03047625,0.142221961,-0.05705901,0.02442397,-0.11226879,-0.28718451,-0.276502646,0.09645522,-0.242564577,0.1521616,-0.049030563,-0.31861455,-0.09862147,-0.11571964,-0.218297277,-0.1890904,-0.02198127,0.081772682,-0.000594004,0.228034789,-0.260117156,-0.01015649,0.039452534,0.31605437,-0.06625871,-0.39137728,0.12899635,0.161330219,0.015329251,0.36454102,0.192843713,0.01307872,-0.018473208,0.08209338,-0.151770824,-0.147788288,-0.097618171,-0.060551415,0.114275714,0.47733674,-0.391895373,-0.21941979,0.068010692,0.18554764,-0.285379255,-0.156265395,-0.047815921,-0.083274724,-0.234922738,0.019023662,-0.21706692,0.133815803,-0.236436177,0.013379995,-0.17295101,0.394607876,0.192075956,0.075714765,0.133844729,-0.19720565,-0.17358407,-0.11088551,-0.107021856,0.31923998,0.32180072,-0.085711533,-0.26117387,-0.119212181,0.17852005,0.42839909,-0.064337522,-0.02810909,-0.05349973,0.20063846,-0.03586018,-0.01437183,-0.08272909,-1.12E-01,-0.143088694,0.03031766,0.200509819,0.32237891,-0.148117043,0.16720442,-0.195444619,0.216702366,0.449108312,0.166993604,0.129745257,0.45171716,-0.05360196,0.04778296,0.17321286,-0.163117606,0.16414766,0.10747195,0.1663365,-0.2893736,0.087201727,-0.29975868,-0.08497245,-7.38E-02,0.1047566,-0.05711735,-0.25980387,-0.089181818,0.54428522,-0.03309584,0.081050008,0.297966418,0.126353318,-0.27642193,-0.124183057,-0.120055307,-0.243988687,0.323967608,0.462232353,-0.19718456,0.118525109,0.08113378,0.240225244,0.3495579,-0.158860355,-0.09023038,-0.11361264,0.196149,-0.15421156,0.157395919,0.026399452,0.46886628,-0.24471654,0.217200529,-0.05198792,-0.119856379,-0.316539179,0.14180968,0.04283412,-0.42348216,-0.208050972,0.049858634,-0.34104249,-0.144432959,0.41639586,0.09426048,-0.0133411,-0.241444867,0.277582513,0.51106639,-0.19061458,0.11688112,0.056288119,-0.36917822,0.142003191,-0.190377996,0.154019652,0.32403204,-0.07396945,-0.307468436,0.503686569,-0.37149143,-0.167099197,0.12292809,0.012008212,-0.04296121,-0.45807919,-0.37306976,0.031728145,0.022959278,-0.144990788,-0.136275565,0.14465258,0.11526495,0.293858001,-0.2820948,-0.122065025,0.215047205,0.54869155,-0.333129493,0.037018342,-0.06821724,0.22638681,-0.052653253,0.33189116,0.281391565,-0.25687071,0.11361956,0.135565096,0.4144194,0.244094305,0.07431218,0.14755722,-0.32343897,0.026813111,0.11086985,-0.068921255,-0.133310077,0.46954549,0.08972459,0.02979367,-0.30492814,-0.15816849,-0.05300305,-0.19761784,0.05714949,-0.100222886,-0.32972772,0.111795063,-0.38638888,-0.098709607,0.06249991,-5.94E-01,0.41960723,-0.049135955,-0.03299308,0.097229628,0.19455105,-0.36100267,0.096371772,0.234872027,-0.03443938,-0.13958856,0.016011719,-0.015840945,-0.26073396,0.133963457,0.13799002,0.01467302,-0.17764194,0.079690154,-0.11114686,-0.276972124,-0.54175498,-0.19674409,0.087310217,0.60850866,0.697435345,-0.072803472,0.303172626,-0.14207561,0.028755536,0.209571404,0.193290418,0.08689914,-0.32981238,-0.054402444,-0.10714759,0.28312356,0.16026796,0.057521607,0.20416827,0.10946838,-0.215418948,-0.17069034,0.10705782,-0.0947661,-2.91E-01,0.37412711,0.05800303,-0.01370761,0.25240539,-0.181766318,-0.060318375,0.11788915,-0.06685763,-0.078909571,0.093953227,-0.17391994,0.12425737,0.18629136,0.06290079,-0.28392726,0.39601701,-0.311210584,-0.066736336,-0.23462961,-0.115536175,0.45711629,0.007901203,-0.10583534,0.674463193,0.308509504,0.12119372,0.1661429,0.132895238,0.19060545,-0.15558289,-0.16180275,0.13971717,-0.12619019,0.0348881,0.18163509,-0.10429274,0.09939424,-0.279244998,-0.29340037,-0.21662145,0.281944397,-0.103220946,-0.297886905,-0.3141762,-0.006582529,-0.17905601,0.39869362,-0.12255274,0.316812114,-0.290555236,0.314467225,-0.25207667,-0.19052373,0.14704296,-0.08275666,0.186492,-0.23562112,0.25320769,0.26328054,-0.33559451,0.365549461,-0.289958394,-0.32113845,-0.210679013,-0.23496432,0.26326046,-0.14537109,-0.103621054,0.494044132,-0.07911418,0.07695266,-0.205992103,0.46504314,-0.34821768,0.111375743,-0.2128949,0.32180182,0.003197826,0.26376486,0.28228197,-0.28771732,-0.211767699,-0.41919811,0.16371403,0.211701914,-0.304219342,0.213144715,0.269691242,0.33894119,0.54579569,-0.12603963,-0.062718438,0.12592921,0.78770655,0.32014062
