"ter","waz","ageBaby","ageMon","birthWeight","birthLength","monBMI"
1,0.821007257016629,41.6102709855824,5.92349810910699,659.54599885741,1.94287796188406,2.50268070930778
2,0.275979698059675,49.1364185148508,5.55094306927492,325.096878000003,0.743843601372831,2.87907834347286
3,1.44030384912677,44.9252263229769,4.01459359899301,609.322315536307,8.25138334882549,3.1066243074499
