sample,Label,P00709,P05814,P47710,P07498,P02788,P02768,P01876,P19835,P61769,P61626,P01591,P01833,P10451,P02647,P47989,S4R371,P22897,P10909,P08571,Q08431,Q6WN34,Q13410,P23280,P01859,P01034,P49327,H0YCU0,P02763,P01009,P01011,P04745,P25311,P15328,V9HW75,Q08380,D6RF35,P15291,P00738,Q16851,P07602,Q99541,P06733,P18065,P62937,P02649,P04406,F5GZD9,P02787,P01024,Q02818,D6RC73,P01714,P0C0L5,Q6X4U4,Q92876,P63104,P02750,P06858,P06727,P04075,O00391,O60664,P04004,Q12841,P19652,P25774,Q96KP4,P22079,P23528,P60174,Q9NP72,Q9BRK5,P50395,P04114,P20061,P43490,P00558,Q96FQ6,O75874,P00450,P05155,P60953,P02790,P53634,O00300,P14550,P04217,Q99497,P36871,Q9H173,P50591,P15311,P00747,P08697,Q14697,Q96S86,P02671,P49189,P07900,P01008,Q9BY76,Q14624,P27105,P01133,P31946,Q9HB40,P13639,P01042,P61224,Q6PCB0,P02748,P07237,Q14118,Q6UXI9,P02675,P51148,Q5T985,P02760,G3XAM2,P01023,P05067,P54802,P31947,Q02809,P17900,P36955,P02751,D6RHI9,P04003,O00339,P43251,P02766,Q5H9A7,A0A087X1J7,E7EU05,Q9NR31,P04066,A6NNI4,A0A0C4DGN4,Q9UHD0,P51149,P01019,S4R3V8,P27169,P16278,E5RJB8,P02749,P62820,O00560,P31949,P07686,P00491,P27797,E9PJK1,P84077,P45877,Q8NBJ7,P0C0L4,Q68D85,P10643,P52823,P02765,P63313,P61586,P28799,P18669,P04792,Q9UBI6,P08603,P30101,P11234,Q99538,P19827,O00592,P14625,P30041,Q9NZP8,P19440,Q99727,J3KS22,O94760,P61981,P52209,P60981,P08238,P26038,P05387,P61026,Q9H0U4,P43652,P23284,P30086,Q9H4G4,P07737,Q13228,P11021,Q9UNQ0,P21399,Q01459,O60543,P08185,Q9UHL4,P24821,Q10471,A0A0C4DH38,O00299,P07858,P09467,Q9UL46,Q15904,O15232,Q9Y6Y9,P12273,P19113,P31431,Q8N474,I3L397,Q92520,E9PNW4,P63000,P05090,P62258,Q9NZH0,P08294,O15498,Q9P2X0,P17066,P00441,P40925,P61019,Q99519,O60547,Q8NBJ4,P61020,Q96FE7,P58499,P03950,Q14512,Q02487,Q9BWS9,P62328,P34096,P19875,Q16651,O00764,E9PDQ1,O14745,P30085,P32119,O75083,Q9UL25,P14618,Q04917,P20339,A0A075B7B8,Q9NV23,X6R3G6,P30044,P62269,Q16555,Q06323,Q15181,O75891,Q06210,P42330,C9J9K3,O75954,Q86SQ4,P14324,P23381,Q9BWD1,P26641,P55072,P07195,P36578,P81605,P07741,Q9Y646,Q9BXJ1,P05546,P69905,P68871,P36222,Q14195,P62805,H3BVI7,A0A0C4DH68,P0DJI8,A0A0C4DH36,P01861,P11908,P53396,A0A0C4DH34,P30043,P01877,A0A0C4DH31,P01780,P01619
1210,1,-0.063061845,-0.085274583,-0.110553798,0.088692783,0.144162984,0.158271341,-3.58E-02,0.465180766,0.053745245,-0.161038098,0.110966039,0.238062169,0.204017401,-0.086404473,0.098073471,-0.014941393,0.287094383,0.258995112,-0.228551231,0.30833298,0.232716392,0.086831534,0.267791009,-0.103177179,-0.052243802,-0.059985086,0.050293197,0.253881387,0.094973225,-0.09072175,0.183529983,-0.028613859,0.207003574,-0.230481521,0.18140883,-0.179498,0.046793633,0.091224552,0.026329904,0.131555709,0.124725367,0.010782194,0.207422799,0.032190968,0.29970389,-0.028238021,-0.086060251,0.250643104,0.025812571,0.053517178,0.068460979,-0.613393978,0.056886421,0.170241311,-0.04530661,-0.013319222,0.029359669,0.218933397,0.178554373,-0.035287186,-0.106557793,0.273740294,0.263071516,0.006435517,0.124162472,-0.055475107,-0.009361021,0.007535219,0.025400711,0.00094669,0.165442379,-0.055150757,0.133892855,0.079727194,0.009624212,-0.118993446,0.00165058,0.16534489,-0.006416571,0.24644136,0.369125114,0.110795919,0.124408908,0.156251045,0.169962554,0.000104257,0.142645929,0.08609295,0.033607319,0.12699233,0.002181515,0.047917284,0.239483829,2.92E-02,0.22521594,0.216588235,0.223255699,4.42E-02,0.016592984,0.162720087,0.00764863,0.148336094,-0.589534499,-0.103748003,-0.067725854,0.014792924,0.012120076,0.202535981,0.068466773,0.078229407,0.243982715,0.017564581,0.124935081,0.168552989,0.146346841,0.165683756,0.166235428,0.203560502,0.179836444,0.108245957,0.093833898,0.191795345,-0.48463693,0.10494882,0.186105289,0.113520952,0.205656621,0.05765614,0.104494936,0.27498674,0.2184427,-0.108213459,0.028142014,0.029378785,0.082078969,0.037175314,-0.160732279,-0.071913222,0.078311279,0.031859201,0.114981511,0.047715335,0.164330267,0.338054393,0.157228376,0.187401363,0.103483603,0.004836338,0.055517332,-0.59720631,0.185746107,0.121199357,-0.026504046,0.159282671,0.084164694,0.110976434,0.15569201,0.173131357,0.167508749,0.176087997,-0.60172451,0.058163046,0.120686538,0.095990441,0.078707529,-0.083743267,-0.08998513,-0.641648869,0.157317868,-0.53092382,0.38117384,0.071808056,0.150154897,0.017004573,0.11508313,-0.00643881,0.226572683,0.21266294,0.402918706,-0.032444422,0.12495135,0.093922001,0.145820732,5.99E-02,0.015734376,0.000442102,-0.460720973,0.18779799,0.268065053,0.241665175,0.081967532,5.62E-02,0.092660647,0.060478462,0.141545542,0.021289054,0.19031196,0.081852061,0.203614447,-0.537576,-0.52446545,0.34804925,0.302423917,0.40917999,0.122937655,0.111039581,0.088677732,-0.46294381,-0.45119905,0.106028519,0.2567443,0.242430312,0.22613885,0.242029941,0.21428286,0.32215217,0.04628023,0.26641078,-0.023577252,0.173527024,0.169915401,0.121800143,0.101740858,0.21966968,0.155721539,0.200316963,-0.02144114,0.155647413,0.070886055,0.202334463,-0.56033849,-0.44207877,0.35135699,0.3101769,0.225454207,0.087573282,-0.088469471,0.200301292,0.113109324,0.2597509,0.121371929,0.040025577,0.255532321,0.136696979,-0.575236148,0.269419448,0.051856376,0.112290375,0.112796689,0.21101019,0.27398318,0.18385785,0.223458724,-0.560080783,0.195683498,0.152507015,0.220035025,0.125992147,-0.4489513,0.02870454,-0.4411449,0.103321725,-0.51901432,-0.45999683,-0.426556134,-0.48963444,0.332628,0.251502497,0.136636043,0.534670755,-0.50463132,-0.47128497,-0.49376272,0.136284943,0.09589119,0.37866188,0.12577879,0.057634126,0.240523824,0.23896877,-0.4229368,0.10432993,0.207910065,0.008614861,0.20413133,0.23409883,0.09467725,-4.16E-01,0.3128197,0.118058217,0.14524077,0.11015698,0.208295917,0.27881165,0.205495762,0.32949156,0.34287148,0.4181317
1243,1,-0.191699093,0.149060295,-0.032239447,0.094211161,0.079268828,-0.237790728,1.43E-01,-0.164908033,-0.211272501,-0.421408398,0.091001839,0.26530432,0.046786556,-0.433657176,-0.04073813,-0.035040267,0.142267249,0.191928919,0.086685439,0.289487204,0.244503925,-0.192474382,0.196308527,0.05440689,-0.1365266,0.125134294,0.071885182,0.355702983,0.096090069,0.051028765,0.391522154,-0.010949785,-0.013249199,-0.470565929,0.03679215,-0.65367228,0.165499153,0.119635022,0.250921958,0.204766294,-0.015959184,0.222325787,0.127300478,0.088682016,0.133180108,0.216055051,-0.12384439,0.202407345,0.073062129,-0.015236751,0.026648772,-0.608808666,0.020311174,-0.053235485,0.027723984,0.176628998,0.260085337,0.211357864,-0.03984231,0.073373241,0.107399153,-0.206177201,-0.036864969,0.054434704,0.09415462,-0.24358064,0.073058151,-0.056779892,0.112274021,0.090290346,0.186863864,0.177490852,0.10865273,-0.076948026,-0.044160182,0.089744091,0.080991502,0.11353383,0.085509365,0.242202258,0.126668011,0.076916275,0.079492186,0.151984872,-0.000549983,0.069240019,0.141151573,0.142012798,0.12695722,0.232015184,0.056118632,0.12445598,0.140923987,-7.56E-02,0.21553228,0.200642083,0.133877352,1.32E-01,0.162083996,-0.003337065,-0.019473153,0.07887157,0.14830735,0.094769758,0.131880409,0.071839866,0.225956735,0.160784339,0.02894228,0.219056258,0.29674394,0.060046563,0.150199668,0.078121477,0.097089984,0.132337014,-0.762762648,0.032323236,0.142187535,0.062002298,0.223953427,0.043200405,-0.48032926,0.14963294,0.105083131,0.065466297,-0.062208964,0.244741452,0.05688669,0.17438421,0.22215602,-0.208293826,0.091488999,-0.009606786,0.109078218,-0.130642032,-0.099329975,0.082035079,0.130766488,-0.747084935,0.133290509,0.060315133,0.122604862,-0.490544814,0.016857264,0.136376875,0.025971099,0.024566769,0.20724782,-0.59282929,0.166654864,0.261738225,0.231424926,0.159155623,0.051163241,0.180088945,0.13611821,0.138742685,-0.693840896,-0.632931117,0.09470425,0.035905547,0.149079255,0.088291046,0.014280356,0.088223295,-0.04859119,0.099386439,0.051194029,0.32202582,0.35745485,0.340699828,-0.729737074,0.124449666,0.137891105,0.125650095,0.305516053,0.299234324,-0.531193972,0.068982195,0.185432662,0.191052823,0.253993815,2.41E-01,0.192194111,0.232295704,0.388760743,0.17517476,-0.521358499,0.171041037,0.058683967,8.55E-02,0.035390336,0.150314787,0.295871394,0.109408523,-0.49733953,0.235445204,0.148154606,-0.53224888,0.24409155,0.17797553,0.441767146,0.42272172,0.196391644,0.202592919,0.235213825,0.19315695,0.2299506,0.125886589,0.460630173,0.228950861,0.432100103,0.320166273,0.22127394,0.38013273,0.32406011,0.21001103,0.011203648,0.165394463,0.258331269,0.175541885,0.108572039,0.19621559,-0.659653156,0.174088001,0.085027786,0.217341423,0.164971077,0.213297119,0.29675433,0.15186942,0.35989558,0.30451376,0.283145551,-0.022411776,-0.67164907,-0.634316668,0.138573372,0.23988421,0.273379154,-0.027042892,0.182899264,0.218333499,0.218454663,0.258066098,0.275196142,0.214848607,0.253607249,0.39306806,0.19418711,0.32620285,0.305132872,-0.554363394,0.214636835,0.330424095,0.162427591,0.170911288,0.39080069,0.247554555,0.33149798,0.236126214,0.007389816,0.32385286,0.187892113,0.35447724,0.22085596,0.214287971,0.235108142,0.561317744,0.17089849,0.2552216,0.30635407,0.193952117,0.36230366,0.30604343,0.29083878,-0.591547318,0.220260526,-0.48524965,0.32097558,0.263163688,0.295301269,0.358332056,0.12860288,0.0733815,0.11480806,-4.11E-01,0.32150092,-0.024232316,0.18156206,0.3347628,0.246442915,0.36231543,0.176343981,0.42882494,0.45662363,0.36722313
1259,1,-0.032802325,-0.025835838,-0.101579923,0.139907712,0.128885348,0.199188565,-7.23E-02,0.090957842,0.015441837,-0.030860384,0.018168702,0.163582648,0.273473776,0.107922818,0.159668105,0.084792171,0.240087605,0.175665532,-0.058068831,-0.179536835,0.06021407,0.012523518,0.11682538,0.095924972,-0.078935926,-0.066600987,-0.036385172,0.130449844,-0.058607076,0.13713071,0.174440987,-0.316765084,0.273734438,0.034589809,0.13184872,-0.18279184,0.083813302,-0.164224267,-0.022492008,0.196697191,-0.121030801,0.008691197,-0.089095314,0.013451801,0.213921081,-0.030284152,0.035764991,0.1769972,0.177256348,0.061318924,-0.026243489,0.063850695,-0.00622756,0.152630015,0.203075514,0.049228175,0.028173922,0.183482987,0.090891836,0.003122778,0.002921313,-0.133663055,0.406947602,0.083536413,0.096874708,0.220245894,0.056694458,0.121770463,0.002182743,0.014228425,0.07178018,-0.132367418,0.192299813,0.057942155,0.087501621,-0.680507545,-0.214329056,0.09511068,-0.027952599,0.086336339,0.123964533,0.075046282,0.340647639,0.077887954,0.150985598,0.035893578,0.049913268,0.019072192,0.043624336,0.078632118,0.026619648,0.010379305,0.066466234,-3.98E-02,0.13906308,0.117049275,0.149517654,8.06E-02,0.001057381,-0.021250302,0.070790921,0.050429084,0.002065036,0.241116013,-0.114028201,0.160226509,-0.185181806,0.060360204,0.050146672,0.172577229,0.159319343,0.001430754,0.072177485,0.104989442,0.152506335,0.116191582,0.018733355,0.203944145,0.176927991,0.067072267,-0.005625634,0.154906022,-0.48736918,0.132247897,0.14802635,0.126414147,0.218852101,0.02267516,0.289324077,0.13123981,0.20539648,0.108749552,0.139188826,0.097927732,0.022407939,0.035370136,0.21169062,0.071671879,0.098788956,0.145349249,0.089827768,0.064931518,0.038187272,0.33999269,0.188306617,-0.651152266,0.053700698,0.006932139,0.139144783,0.10685678,0.251249654,0.12669593,0.022475343,0.204963306,0.065828918,-0.019539283,0.30099208,0.167826237,0.148855313,0.235624125,0.12662015,0.042640426,0.103587911,0.029035544,0.127334912,-0.023815104,0.09983338,0.151047344,0.093143012,-0.53389618,-0.52308645,0.215351742,-0.737651571,0.135244189,-0.645767372,0.054822779,-0.575095134,0.056722246,0.316852315,0.092687187,-0.572327818,-0.597790766,0.003023684,9.23E-02,-0.069288305,0.103307768,-0.463723041,0.19666074,-0.530364166,0.20725259,0.055931762,1.18E-01,-0.059359909,0.073034912,0.029312199,-0.040456671,-0.50484878,0.00336214,0.115549858,-0.54095489,0.1942675,-0.61703331,0.02081616,0.30619021,-0.696500648,0.042446883,0.169695017,0.10288909,-0.4537707,0.168887775,0.247135088,0.329914256,0.011148756,0.13816592,0.24950931,-0.48724998,-0.53229405,-0.61202055,0.058975096,0.113998945,0.072015989,0.08598628,0.119541248,0.31505214,0.206961032,0.190870418,-0.046203494,0.205731682,0.114467259,0.111167102,0.30679437,0.08370856,0.24340497,0.295499,0.345434116,0.169144937,0.308503839,0.249576257,0.091863428,0.18290249,0.084429231,0.206157664,0.193270783,0.141831324,0.091794276,-0.61600252,0.107966366,0.096241998,-0.547786671,0.08043795,0.2759618,-0.49220163,-0.487287912,-0.563707198,-0.739353383,0.067946365,0.154650677,-0.605907867,-0.45172797,0.120921818,-0.4438933,0.083494987,-0.521651982,-0.46288468,-0.429424633,-0.49243244,-0.54917879,-0.687233161,0.04602615,-0.434164463,0.1586093,-0.47412142,0.07575728,0.188366529,-0.45071239,0.19314192,0.13118282,0.154928323,0.206153432,0.35293228,0.12083619,0.225112159,0.207813292,-0.034380317,0.24120078,0.19912679,-0.57507757,2.23E-01,0.23986139,0.245915088,0.14787118,-0.45389681,0.104286794,-0.46654653,0.08451225,0.31791509,0.31746653,0.29668063
1260,1,0.187832741,-0.094019403,0.00969786,0.079162367,0.008243104,0.097059015,-3.95E-01,0.101243878,-0.062316602,-0.045794182,-0.028282388,0.177658573,0.137706012,-0.199202394,-0.039671355,0.012564926,-0.007463212,0.173629981,-0.118364665,0.081148892,0.069833712,-0.034060028,0.277381159,0.057937215,0.089570131,0.038152138,-0.039033613,0.094694131,-0.063507109,-0.285070989,0.204726528,0.131416251,0.001829699,-0.265690296,0.276508982,-0.66165528,0.031038903,0.034667622,0.090932449,-0.005634779,-0.034137165,0.050315726,0.2115842,0.05223508,0.292688742,0.030392109,0.007196695,0.095020173,0.010449828,0.090089273,0.028738213,-0.615766959,-0.013458154,0.054299799,-0.047526957,0.075376156,0.118700574,0.079652065,0.080847025,0.01011184,-0.129882859,0.18712602,0.144713273,-0.03491553,0.077735576,-0.269067301,0.008769109,0.047299904,0.027674651,0.013946212,-0.114167711,0.091787999,-0.042471132,-0.062575904,-0.005703211,0.039309153,-0.038363776,0.11851564,-0.066494007,-0.113011471,0.125091386,0.091526381,0.329527368,-0.018695443,0.011885655,0.017571527,0.086980278,0.058957071,0.010729693,0.088671133,-0.855188816,0.062791271,0.096662513,-4.96E-02,0.02910695,0.071329055,-0.007627411,4.37E-02,0.067695505,0.022102858,0.042708037,-0.008256381,-0.591924029,-0.084414075,-0.057912676,-0.069690663,0.107898036,0.114912428,-0.04253299,-0.103223838,0.124834602,-0.003477979,0.09479146,0.02745838,0.070328134,0.147894674,0.048340825,0.143325704,0.089913517,-0.021312885,0.118570964,0.131006724,-0.48686622,-0.038110428,0.044476214,0.113274011,0.009385222,-0.003459605,-0.607003311,0.3481112,0.05782856,-0.022499989,0.069434897,0.065142062,0.008024139,-0.037668976,-0.78830938,0.007592569,0.149301306,0.128632039,0.058400557,0.030336838,0.080696877,-0.498354109,-0.68057665,-0.650557741,0.014202067,0.038011313,-0.059485595,-0.59947149,0.062344799,0.135956483,0.135614277,0.139607859,0.072360023,0.077962526,0.09948053,0.13449068,-0.701028815,-0.64002356,0.0988334,0.082718435,-0.686013089,0.022946122,0.007590242,-0.028572451,-0.595443,-0.644191501,0.021976309,-0.53334902,-0.52256366,-0.54780287,0.014021753,0.094636871,0.004152563,0.04201381,0.182412286,0.146169394,0.375867158,-0.65047732,-0.571812,0.114534338,0.100202057,1.27E-01,0.066547713,-0.608835266,0.217476545,0.23701085,0.283835056,0.054070789,-0.077238045,9.84E-02,0.007136875,0.053517251,0.172472938,0.022456941,0.15071254,-0.072484629,-0.680828153,-0.54033289,-0.5270345,0.16407617,0.206270657,-0.5445195,-0.02640079,0.105276106,0.006446641,-0.46557027,-0.4532973,0.058693474,0.206672008,0.187187248,0.141647413,0.243383648,0.15283482,0.28353217,-0.53173403,-0.61137654,0.022261794,0.118798612,0.120221459,0.023067896,0.01512357,0.2202723,0.043703454,0.210173231,0.015854895,0.157714385,0.087037524,0.200174926,0.13615292,-0.44460091,-0.53187374,-0.56584465,0.22373627,-0.102638671,0.040474483,0.108253078,0.048389411,-0.53164211,0.125114176,0.063748347,0.167062196,0.199247353,0.087353122,0.318370357,0.147027594,0.135107167,0.048460522,-0.4756556,-0.56930492,-0.49172801,-0.486711387,-0.563039632,0.096996212,-0.576551272,0.10730724,0.06579965,-0.45121683,0.061254391,0.16099764,0.138709693,-0.521166434,-0.46235308,-0.428896588,-0.49191737,0.30858766,-0.686612708,0.139828294,-0.433666505,-0.50687173,-0.47359928,-0.49597848,0.178359354,-0.45022812,0.32921727,0.24357521,-0.599111528,0.286086099,-0.49366848,0.18861859,0.097871376,0.124830129,0.133081504,0.33633356,0.21764821,0.15499718,-4.18E-01,-0.57010313,0.082420614,-0.46721383,0.16852416,0.13238867,-0.46602441,0.023811277,0.36479565,0.34097104,-0.47624788
1270,1,0.107022201,-0.083438369,-0.10894887,0.038654301,0.04279613,0.108165011,1.81E-01,0.255945659,0.140205613,-0.249279585,0.074761773,0.327526868,0.166308837,-0.219021249,0.142380683,0.010778159,0.27571137,0.070560248,-0.112118171,0.285227359,0.134442809,0.024638672,0.061956228,0.036606008,0.070733944,-0.267442442,0.053643023,0.159638937,-0.159870727,0.026546569,0.207460437,0.018811438,0.258563447,-0.174609632,0.292225632,-0.13749952,0.117747736,0.196288213,-0.136037801,0.071700797,0.003106,-0.012738451,0.091633284,0.040383088,0.118691929,-0.05549099,0.00209003,0.054366683,0.206418912,0.092707429,0.085479231,-0.612799968,-0.115333157,0.04876754,0.122589666,-0.071129499,0.224073234,0.02233684,0.253695385,-0.157960814,0.175007804,0.092753895,0.216932481,0.007287681,0.093266666,0.172836558,-0.018658183,-0.044197715,-0.009207559,-0.041694873,0.01005283,-0.000605156,0.027063535,-0.008116878,-0.17021996,-0.677358825,-0.081850098,0.13226988,-0.239582512,0.051009369,0.235095064,0.071107092,0.117506241,0.073285581,0.054422092,-0.093323853,0.005088258,-0.698041952,0.010139975,0.239034609,0.05895363,-0.032613276,0.148479305,2.37E-02,0.23869197,0.156418185,0.10131341,-2.22E-02,-0.076448481,0.064455113,-0.001171968,0.057753437,-0.588936347,0.225361889,-0.764565597,0.043026898,-0.654428517,0.108163527,-0.102597888,0.015971956,0.217183087,-0.074459706,0.089112979,0.07527636,0.06399941,0.169929553,0.04015477,0.04674779,0.198610688,0.069049717,0.084207772,0.135255136,-0.48407888,0.113668925,0.120279235,0.102121222,0.199623805,0.01109468,0.261151356,0.17993567,0.24390274,-0.025205365,0.117937048,0.135872077,0.025194005,-0.072181633,-0.033758034,0.149829404,0.073829201,0.005867494,0.018353562,0.095786523,0.064323061,-0.49502426,0.199709158,0.152414994,0.080457421,0.015569469,0.159941686,-0.59663928,0.007849266,-0.57269265,-0.009025927,0.172607976,0.072097832,0.141602868,0.10402395,0.177922495,0.019182134,-0.636999386,-0.60107278,0.075379372,-0.683168138,-0.002976748,0.075989603,-0.719822515,-0.59274248,0.045184803,0.066800954,-0.53031673,-0.5196664,-0.545057517,0.167405317,-0.077607146,-0.035375116,-0.078884577,0.16364042,0.276258209,0.452270409,-0.647620244,-0.024902787,-0.59433947,-0.578955142,7.86E-02,-0.692858368,-0.606029665,-0.460107825,0.20977447,-0.526155124,0.072985364,0.072947517,-7.00E-02,0.01823208,-0.074217423,0.097195534,0.024515492,-0.50133913,0.040246147,0.31554964,0.29727228,-0.52382235,0.30333079,0.285393181,0.26953106,0.196983033,-0.067014141,0.176678926,-0.46228634,-0.45067381,0.067183443,0.238168741,0.222678136,0.115417995,0.110521393,0.06260121,0.34778087,-0.5286305,0.31160608,-0.024000918,0.151872578,0.062499655,-0.002763882,0.131886272,0.24220017,-0.664184461,0.14912277,-0.063813455,0.175336157,-0.02449554,0.144995806,0.208439,-0.44144742,0.30406484,0.31586886,0.341363904,0.167655746,0.042428254,0.167367368,0.160715839,0.08957419,0.078242476,0.032365,0.201476699,0.142389548,-0.574662075,0.265911923,0.050993581,-0.514161944,-0.544406391,-0.47270885,0.18456999,-0.48910326,-0.4835164,-0.559340117,0.198938485,-0.573730491,-0.655509831,-0.602277011,-0.44838419,-0.032557352,-0.44058356,-0.535320514,-0.518475595,-0.45940701,-0.425970266,-0.48906297,-0.54469925,0.239591261,0.004285187,-0.43090692,-0.50407049,-0.47070565,-0.49320806,0.039584286,-0.44754443,0.33481524,-0.51832974,0.162690946,0.135475593,-0.49007873,0.16229137,0.228532536,0.293773375,0.012374409,0.24331979,0.25893525,0.11912154,-4.15E-01,0.27113812,-0.013612418,0.13615574,-0.45060682,0.232364857,0.17145275,-0.434054653,0.33722785,0.41420488,0.47043107
129,1,-0.261078605,0.205239575,-0.564556409,0.116331318,0.308277006,-0.190852204,3.91E-01,-0.293363394,-0.066489998,0.004739694,0.100303074,0.250434589,-0.327816697,-0.114100854,-0.353575314,-0.104769187,-0.696579718,0.41274389,0.253243986,-0.060725813,-0.176754282,-0.340171192,-0.503096822,0.068454582,-0.605194322,-0.366390147,-0.03207932,-0.209722787,-0.090953605,0.443350631,-0.164354896,-0.091323572,-0.257760199,-0.18249313,-0.369345922,0.08490435,-0.039111385,-0.081958731,-0.273456161,0.303158073,-0.44782158,-0.145400946,-0.166965262,-0.112646613,-0.453501406,-0.232617185,-0.7969494,-0.300000354,0.245191517,-0.145254311,0.04336161,0.300931304,0.040161458,-0.32384329,-0.236808046,-0.649626242,0.174098793,0.004040388,-0.124677768,-0.285723969,0.2095322,-0.440106855,-0.035924445,-0.141427567,-0.133287995,-0.174149865,-0.160990942,-0.878229537,-0.163176466,-0.181330141,-0.338319113,0.091774417,-0.28660407,-0.093727737,0.19316282,-0.165727671,-0.233568056,-0.65392722,-0.264667236,-0.133534888,0.108030829,-0.730875192,-0.106831788,0.137990039,-0.767031905,-0.191329573,0.002124313,-0.044437619,-0.044510316,0.14045655,0.121226601,-0.757771789,-0.246950266,-7.96E-03,-0.1359885,0.014706701,-0.172659047,-7.28E-01,-0.122514924,-0.384872626,-0.244170339,-0.044961035,-0.586045855,0.223786079,-0.047590153,0.087726525,-0.651824861,-0.711470251,-0.043541248,0.177895923,-0.695910482,-0.122294884,-0.009059537,-0.082635108,-0.073646482,-0.752815387,-0.078162167,-0.722374853,0.131475138,-0.165372353,0.147655359,0.026323673,0.18501947,0.12465243,0.032642794,0.049861372,-0.349051752,0.140273215,0.058957237,-0.50819713,-0.66921576,0.093963714,0.033677409,-0.072336444,0.006726965,-0.133852562,-0.030750239,0.122936399,0.221012609,-0.019582124,-0.080094406,-0.019702503,-0.754051197,-0.491802728,0.114986069,-0.644075444,-0.083456406,-0.826973269,0.029586622,-0.59389921,0.242630966,-0.569898032,-0.006371471,-0.005405168,-0.055275743,0.136196921,0.17159576,0.229292479,-0.694998731,0.000847114,0.21566578,-0.104850505,-0.680415738,-0.223751906,-0.092285322,-0.0699036,-0.5901298,0.044600217,-0.160315313,0.24691895,0.32784039,0.335676295,-0.077775299,0.146423835,-0.040208218,-0.684786584,0.251726141,0.178285112,-0.532525438,-0.644856111,-0.566187855,-0.013956554,-0.576477086,-6.19E-01,-0.052254622,-0.603315312,-0.457144873,0.05379488,-0.522705482,-0.08515023,-0.098035409,-1.30E-01,-0.144532683,-0.087088586,-0.628517152,-0.007198223,-0.49846269,-0.581642339,0.134871911,-0.53355104,-0.5207147,0.16377227,0.199258453,-0.53803564,0.243670679,-0.693116916,0.217604717,-0.45910925,-0.44813564,0.212414029,-0.530986249,0.307439239,0.357187666,0.254895153,0.17789199,0.50971114,-0.52562794,0.10433506,0.02832217,-0.080092801,0.011203029,-0.676720132,-0.084764962,0.14231298,-0.660925632,-0.067036552,-0.008990664,-0.609197743,-0.682860525,-0.564211152,0.28302584,-0.43839652,0.33120315,-0.55799475,0.272154847,0.096264773,-0.672759263,-0.635494907,0.089914321,-0.52502164,-0.489390813,0.003807589,-0.051776874,0.17668573,-0.571887944,-0.609489188,-0.631459763,-0.511395637,-0.541635986,-0.46985796,-0.56259677,-0.48656389,-0.48042535,0.265165884,0.078717974,-0.571001471,0.116643032,-0.599301239,-0.44564369,-0.062821712,-0.43787097,0.008270301,-0.515872258,-0.45655677,0.106989877,-0.48630143,-0.54102792,0.201341216,-0.035868697,-0.428237108,-0.50136038,-0.46790615,-0.49052772,-0.614800435,-0.44494804,-0.51557443,-0.51556642,-0.592765754,0.175700438,-0.48660575,0.08681716,0.053852272,0.349898288,0.058983935,-0.40626557,-0.62000189,0.19493447,4.23E-01,0.20213099,0.069674545,-0.46185497,-0.4479104,-0.489699068,-0.46033149,0.171820567,0.32286374,-0.52064715,-0.46910243
