"sample","group","P00709","P05814","P47710","P07498","P02788","P02768","P01876","P19835","P61769","P61626","P01591","P01833","P10451","P02647","P47989","S4R371","P22897","P10909","P08571","Q08431","Q6WN34","Q13410","P23280","P01859","P01034","P49327","H0YCU0","P02763","P01009","P01011","P04745","P25311","P15328","V9HW75","Q08380","P15291","P00738","Q16851","P07602","Q99541","P06733","P18065","P62937","P02649","P04406","F5GZD9","P02787","P01024","Q02818","D6RC73","P0C0L5","Q6X4U4","Q92876","P63104","P02750","P06858","P06727","P04075","O00391","O60664","P04004","Q12841","P19652","P25774","Q96KP4","P22079","P23528","P60174","Q9NP72","Q9BRK5","P50395","P04114","P20061","P43490","P00558","O75874","P00450","P05155","P60953","P02790","P53634","O00300","P14550","P04217","Q99497","P36871","Q9H173","P50591","P15311","P00747","P08697","Q14697","Q96S86","P02671","P49189","P07900","P01008","Q9BY76","Q14624","P01133","P31946","Q9HB40","P13639","P01042","P61224","Q6PCB0","P02748","P07237","Q14118","Q6UXI9","P02675","P51148","Q5T985","P02760","G3XAM2","P01023","P05067","P54802","Q02809","P17900","P36955","P02751","D6RHI9","P04003","P02766","Q5H9A7","A0A087X1J7","E7EU05","Q9NR31","P04066","A6NNI4","A0A0C4DGN4","Q9UHD0","P51149","P01019","S4R3V8","P16278","P02749","P62820","O00560","P27797","E9PJK1","P84077","P45877","P0C0L4","Q68D85","P02765","P63313","P61586","P28799","P18669","P04792","P08603","P19827","O00592","P14625","P30041","J3KS22","P08238","P23284","P30086","Q9H4G4","P07737","Q13228","P11021","A0A0C4DH38","O00299","P07858","Q15904","E9PNW4","P63000","P05090","P62258","Q9NZH0","O15498","Q9P2X0","P17066","P00441","P40925","P58499","P03950","Q14512","Q02487","P34096","P19875","Q16651","O14745","A0A075B7B8","X6R3G6","Q16555","P07195","P01861","P01877"
1537,0,26.08849318,21.94799384,12.61397125,5.755600918,6.991334944,5.198172364,2.900395144,2.453290023,0.749390397,0.993561771,0.872917309,1.199889371,1.690277727,0.2665522,0.573746938,0.058978638,0.236486391,0.533764573,0.174760128,0.254524946,0.1133779,0.178632839,0.186499136,0.073660534,0.078435172,0.357846816,0.01890236,0.119854113,0.037819598,0.245775317,0.070010981,0.010784081,0.045102432,0.03772894,0.061191615,0.107454931,0.082837881,0.190818162,0.025691924,0.060805739,0.192208246,0.048824976,0.092336018,0.055119874,0.172212415,0.068169932,0.062939681,0.036224023,0.032914785,0.020964707,0.002436553,0.023424552,0.015399254,0.069388,0.048904011,0.01767453,0.02102561,0.049103923,0.009519057,0.023733253,0.026635229,0.007103843,0.036934407,0.010770598,0.025432968,0.030905903,0.063302312,0.026993675,0.013237882,0.003902883,0.027213113,0.001162789,0.014300669,0.014206292,0.02144682,0.021560723,0.008098753,0.008718945,0.00814106,0.029816616,0.002104235,0.007078738,0.015294184,0.009128532,0.016472269,0.022784369,0.005863925,0.000991423,0.007729614,0.005833706,0.000751901,0.001206026,0.004537719,0.007146615,0.015471781,0.030030011,0.003956906,0.001062741,0.000872964,0.001038286,0.014983159,0.002001117,0.019307763,0.006611502,0.004320327,0.000482903,0.000873336,0.0017039,0.001636023,NA,0.010453064,0.003991077,0.002154724,0.00090853,0.002431951,0.003119787,0.001248566,NA,0.000106139,0.005169348,0.002921409,0.001843141,NA,0.011800377,0.002756412,0.046677087,0.039488629,0.040988898,0.005061024,0.000319389,0.023024728,0.01448059,0.00866548,0.00266952,0.003042426,0.001077432,NA,0.008027157,0.007753789,0.005528724,0.001951139,0.177186965,0.038071115,0.003059581,0.066747304,0.000258704,0.025153092,0.127780849,0.015526175,0.002508475,0.01977035,0.025271179,0.001594134,0.000950976,0.001107697,0.000972222,0.024527786,0.01034009,0.014236976,0.02717871,0.023900156,0.008499972,0.049550238,0.009041129,0.004380487,0.006161468,0.011678105,0.000738511,0.001175389,0.166210411,0.010455853,0.012553533,0.010404248,0.006961581,0.003144195,0.001502593,0.001381065,0.039321261,0.011428448,0.005503154,NA,NA,0.001545923,0.00971432,0.004651902,0.001401614,0.003012718,0.008564595,NA,0.012083508,0.023430131,0.008143385,0.428666742
1538,0,17.41642351,17.1796042,8.247087981,8.443474724,10.07348469,6.924750579,4.473767015,2.531810187,1.798979578,2.818996917,1.920161751,2.059211266,1.206276687,0.149558131,0.425889681,0.046963387,0.147906172,1.655578749,0.341774544,0.257231977,0.075196869,0.134517217,0.186875463,0.101508842,0.053594327,0.071484774,0.015112537,0.081943331,0.044102301,1.10527229,0.020965633,0.011730065,0.072786318,0.086117512,0.079028336,0.093410777,0.031516607,0.016218079,0.054768797,0.031588615,0.043963675,0.026164875,0.016650515,0.078454578,0.029580849,0.033551712,0.063810289,0.127358728,0.03404807,0.027377467,0.007212784,0.041595482,0.021363797,0.014588069,0.063105607,0.063459873,0.011023072,0.008426532,0.016263518,0.014973912,0.024570677,0.003873055,0.014975452,0.024469403,0.003489484,0.006827712,0.015769855,0.004789911,0.009340308,0.004752944,0.00908539,0.002783724,0.176224371,NA,0.003116465,0.001336624,0.008201264,0.020195488,0.005850015,0.019838142,0.001278208,0.000793826,0.004806469,0.013967718,0.000771877,0.001487264,0.007070308,0.01157026,0.001788198,0.003911947,0.001328345,0.006176171,0.007850464,0.00569175,0.001159953,0.004395982,0.003946218,0.003694497,0.000207989,0.001827937,0.002887655,0.014633123,0.000417996,0.004993614,0.001850887,0.012216026,0.000407252,0.001918698,0.003595456,0.003711902,0.009233257,0.00161041,0.000256959,0.000785393,0.017263165,0.001907223,0.00196406,0.000197203,0.003232834,0.003018041,0.007791933,0.002559073,0.001129108,0.055970222,0.020937907,0.08193563,0.015196868,0.02662003,0.001878844,0.002968405,0.03530379,0.102694864,0.020002182,NA,0.002522299,0.000426852,0.000553618,0.016737927,0.004470301,0.010011103,0.001707795,0.176921351,0.015377467,0.003507467,0.304730613,6.88e-05,0.044279434,0.020498155,0.002729776,0.015273883,0.002635009,0.001331887,0.002477322,3.39e-05,0.008939448,0.000670834,0.002509476,0.002043539,0.001787427,0.046840164,0.015596573,0.004853448,0.006921285,0.000733716,0.001824433,0.021961429,0.002727504,0.004415236,0.002952925,0.16985913,0.005368289,0.006695248,0.002166723,0.008719186,NA,0.016829189,0.000553657,0.008205885,0.004333986,0.003992427,0.000439213,0.022109682,0.001554728,0.013004653,0.011273369,0.014883035,0.002294067,0.032483522,0.011971505,0.000777345,0.011435485,0.011271829,1.522613372
1542,0,24.27572304,17.48117403,8.71249389,8.406188197,8.168393481,5.024138353,3.139687729,4.621409802,1.545991895,2.056453051,1.462908741,1.598915719,1.801331221,0.109733561,0.45808107,0.055283646,0.245900036,1.014977445,0.355702471,0.273329801,0.15725988,0.232005719,0.178074168,0.063461465,0.08011797,0.180002625,0.032467678,0.129714117,0.045536238,0.339919571,0.126748933,0.01215653,0.081013325,0.081865181,0.039120131,0.127513791,0.016029394,0.069025716,0.087190187,0.042128814,0.104879794,0.039054882,0.038946135,0.056530619,0.053308065,0.091924332,0.103835818,0.085294355,0.03891351,0.031421164,0.005521477,0.086842195,0.03576708,0.02991936,0.035982038,0.062149244,0.019376644,0.028299384,0.011307211,0.024188362,0.029790675,0.005186535,0.030305777,0.033202087,0.010688437,0.010171886,0.029426734,0.013211019,0.006138801,0.007368011,0.019427756,0.001057063,0.111923013,0.002886487,0.008356889,0.016386448,0.004802293,0.009022787,0.005289845,0.025773902,0.003484816,0.014961855,0.013590548,0.011744739,0.002645937,0.010767823,0.007621393,0.006693414,0.0050593,0.004643159,0.001575317,0.005184722,0.013676821,0.007209602,0.009106885,0.01003269,0.006204412,0.003536943,0.000792661,0.002091434,0.006586841,0.012397225,0.003549702,0.004220856,0.004230281,0.006484256,0.001969165,0.001672828,0.00526882,0.002916393,0.007740653,0.003115582,0.00130218,0.004446326,0.006382758,0.001083452,0.002484701,0.002917734,0.003906576,0.004881679,0.006004679,0.002613386,0.005694748,0.016822526,0.028255522,0.073687363,0.020303536,0.00866102,0.008622596,0.006111977,0.045133872,0.022996126,0.012843452,0.003762304,0.002447147,0.001638174,0.000706968,0.013924403,0.007298413,0.005587813,0.001252192,0.133596406,0.026843253,0.00640052,0.191562493,0.001270281,0.045713859,0.084225003,0.009580662,0.021896688,0.00404541,0.016788089,0.001025961,0.000611669,0.001653869,0.000422811,0.019947932,0.00220783,0.004977739,0.074075229,0.019584352,0.007781615,0.013282067,0.002624514,0.002119237,0.003011148,0.004577548,0.006657527,0.002346954,0.101091754,0.016138504,0.004171557,0.006794187,0.016613368,0.000812054,0.019490829,0.000629105,0.01338864,0.011099141,0.006185563,0.001932445,0.023934981,0.001326974,0.017214742,0.021024533,0.012443261,0.003286859,0.015218137,0.024293848,0.006509993,0.018494702,0.025259526,0.278469937
1558,0,24.12512678,36.47598407,8.209394283,5.388320888,4.87784094,7.434482894,2.457161997,2.210653917,0.767346104,2.238546485,0.808919817,0.877396248,0.828504713,0.07938953,0.430160665,0.046310854,0.144783284,0.50521253,0.191359277,0.146780661,0.080927334,0.189089691,0.070505624,0.020898215,0.049821287,0.1026899,0.019037296,0.02898105,0.007012382,0.096061438,0.022156032,0.012142989,0.033004791,0.072679759,0.038133983,0.062296937,0.006239592,0.026904839,0.040053586,0.048898606,0.059263752,0.043221107,0.025327441,0.028465974,0.053236271,0.065390219,0.039760166,0.03286197,0.026477082,0.009446707,0.00296294,0.060501065,0.029236997,0.029737578,0.029766213,0.034564159,0.004587603,0.009784317,0.011746342,0.023887563,0.021211078,0.008418677,0.010950926,0.01291189,0.003621438,0.013646501,0.01731531,0.006326911,0.007842796,0.001555444,0.013026077,0.000883017,0.045504833,0.001067094,0.006531598,0.005053893,0.000927985,0.000764907,0.006992232,0.010312473,0.001182482,0.003111948,0.01382432,0.003064294,0.007704924,0.006677954,0.00469083,0.001642727,0.004167977,0.002017562,NA,0.003590682,0.003179329,0.000961463,0.004528919,0.004776028,0.000306641,0.004549776,NA,0.001218082,0.002267747,0.006277772,0.003054218,0.001450944,0.004050609,0.002604685,NA,0.001882907,0.001984862,0.000224413,0.000950221,0.005123182,NA,0.000237034,0.002446274,NA,NA,0.000627813,0.002083175,0.000917697,0.000460952,0.000471982,0.002261773,0.000863786,0.002098518,0.043344838,0.012762352,0.030435423,0.008856332,0.01356201,0.025327088,0.020839884,0.013738062,0.002198988,0.001753378,NA,0.000192151,0.00373421,0.007131518,0.003967179,0.001015091,0.056810338,0.027332949,0.001984721,0.044020058,0.000403152,0.010988753,0.0213942,0.011314343,0.00620318,0.005366403,0.006915872,0.000271562,4.84e-05,0.001458827,0.000465512,0.014687965,0.002986944,0.00167914,0.062410062,0.003902485,0.006447461,0.007720125,0.001292921,0.001215854,0.002456702,0.005391149,0.001889341,0.002431815,0.091730843,0.007253482,0.004691537,0.005268125,0.005470337,0.001065609,0.007483622,0.000396647,0.008339135,0.005888902,0.001550989,NA,0.021669944,0.000889875,0.005459378,0.005099143,0.001957075,0.005458317,0.00717394,0.005379129,0.001055499,0.005809714,0.005136616,0.005968797
1559,0,28.75223464,18.49742123,6.107803248,8.494529006,9.453174116,5.593282915,3.034483524,2.486703268,1.40719927,2.235217119,0.86847552,1.8716913,1.056487024,0.318049498,0.571746384,0.057158819,0.162194527,1.202656674,0.399514559,0.177602453,0.201991745,0.160537463,0.20014485,0.043775754,0.113483174,0.113056055,0.049193839,0.084965064,0.036805803,0.357427507,0.071075783,0.008615151,0.079131724,0.124683186,0.057435656,0.126791098,0.07013454,0.052464464,0.116516511,0.05357181,0.095619313,0.050400055,0.030704327,0.029360088,0.067900074,0.033931449,0.105692205,0.084110826,0.043135075,0.01739759,0.008256054,0.051151468,0.013396512,0.029952914,0.067283124,0.094314227,0.021535899,0.023666353,0.015457757,0.00935905,0.023970478,0.01067165,0.027236357,0.018453127,0.0198207,0.013731879,0.033617042,0.018671828,0.009400971,0.009461875,0.018292562,0.000604611,0.052065028,0.00524091,0.010813232,0.011786115,0.008725885,0.012092612,0.007977636,0.018302449,0.003900705,0.004800344,0.007758935,0.015717588,0.000624464,0.014450468,0.016463069,0.007391138,0.004243903,0.007616166,0.001887075,0.008178935,0.007507409,0.001686567,0.006211815,0.00973792,0.007195375,0.006520685,0.001438126,0.003337066,0.006412323,0.013620354,0.002605664,0.007084245,0.003427552,0.008155998,0.000597571,0.001929234,0.004164807,0.001616409,0.003093489,0.005758198,0.00151738,0.001296662,0.009819389,0.001964906,0.004959327,0.002442963,0.003193269,0.003925857,0.004807067,0.00068169,0.003438269,0.003807609,0.016726854,0.054038477,0.016178718,0.035323541,0.002674398,0.018947478,0.035337383,0.035864163,0.004840288,0.005237746,0.003393303,0.001536324,0.0004253,0.014225439,0.007272494,0.005543057,0.001487956,0.114499559,0.023354319,0.003676467,0.243975971,NA,0.052887628,0.033334669,0.009178711,0.010689447,0.002058042,0.003767388,0.000464334,0.000155523,0.002782721,0.000302001,0.012352838,0.003616394,0.003344896,0.118493914,0.022249346,0.010422893,0.009864869,0.011179843,0.001865443,0.011944702,0.006037012,0.008794303,0.001706578,0.092277501,0.009858542,0.003954372,0.003243614,0.014779112,0.002046494,0.014514931,0.000694345,0.025085338,0.010240181,0.004520739,0.003011743,0.00095556,0.001631793,0.023721721,0.008362043,0.011915832,0.002826579,0.009775095,0.016007871,0.004559101,0.026001271,0.010270633,0.335818444
1586,0,28.51463675,16.88118739,9.61783788,7.396164543,7.151714289,8.059798445,3.432187464,3.384930024,1.0965403,2.159810655,1.104262104,1.479144659,1.7086808,0.261548534,0.72862943,0.057529646,0.301768102,0.591137194,0.397774395,0.306092313,0.271476568,0.296429026,0.235356175,0.056898665,0.103052991,0.218200533,0.037659018,0.136212623,0.02934815,0.061884744,0.129699833,0.018568071,0.071115609,0.088796334,0.050001991,0.094713442,0.068543145,0.078621203,0.088130053,0.056828065,0.091871818,0.047354515,0.050902132,0.040826722,0.061024314,0.065851545,0.050805058,0.044649677,0.034544704,0.02628811,0.001437138,0.063243781,0.051246304,0.038898478,0.050103477,0.064916104,0.012387097,0.033803852,0.014639217,0.03143392,0.034929029,0.007770782,0.023934504,0.022741816,0.015902504,0.03297431,0.033008727,0.025226913,0.011668749,0.004977696,0.026184417,0.00105471,0.066010393,0.005713253,0.010624761,0.014776003,0.004708535,0.009671229,0.012963806,0.023346323,0.003005547,0.00793272,0.010312359,0.015994283,0.00920086,0.011776854,0.009048631,0.003089472,0.003880714,0.003885038,0.000593388,0.006348205,0.004592047,0.003222596,0.010620349,0.011862456,0.004187556,0.010207342,0.000890258,0.001455009,0.005084477,0.00869431,0.004969312,0.002489818,0.006926238,0.004704123,0.002335074,0.001837701,0.003173617,0.000760355,0.004339389,0.005681483,NA,0.004333521,0.001265846,0.000173979,0.000232431,0.002017112,0.002961334,0.002288257,0.003447146,0.000452454,0.002258782,0.008479423,0.026087343,0.054154115,0.021856677,0.026729356,0.005377023,0.015807636,0.027737161,0.019034468,0.021227901,0.006269222,0.001824243,0.001445169,0.001402456,0.014048388,0.010452234,0.006075515,0.000418875,0.167002766,0.031556145,0.003723189,0.038200427,0.000443849,0.037472371,0.049746068,0.017591593,0.022223793,0.00852443,0.011694341,0.001110175,0.000341877,0.001367598,0.000392682,0.017010031,0.008579586,0.005569406,0.072898243,0.038518565,0.011379733,0.015009863,0.00517405,0.000936942,0.019027849,0.007300414,0.004524095,0.003948313,0.10769931,0.012327529,0.00922204,0.004727509,0.007434112,0.002441855,0.012730828,0.000470456,0.025185877,0.008314839,0.000645366,0.00439631,0.016930607,0.001142342,0.020439836,0.00695889,0.00854561,0.003892407,0.013048525,0.013042789,0.003272103,0.020856813,0.012694205,0.280275012
1589,0,23.92802618,27.21069817,8.460641456,8.950992152,6.973690623,3.653991304,2.818470535,2.997498746,1.093205917,1.966758152,0.790585901,1.15500182,1.664263653,0.126395005,0.396062784,0.040022156,0.247978548,0.414877691,0.305636593,0.198784491,0.109902151,0.211223165,0.136252225,0.007520942,0.062130613,0.226557084,0.025477735,0.071766088,0.02085664,0.136883991,0.033681068,0.013136127,0.057591104,0.098099426,0.048039306,0.110416768,0.028765009,0.101325198,0.066875133,0.043792668,0.140465392,0.033306192,0.04278017,0.028075924,0.131980484,0.076326517,0.030509269,0.021654088,0.035888901,0.02515976,0.001891239,0.044319837,0.024140986,0.03255686,0.029516434,0.055934287,0.010935406,0.027722387,0.00779666,0.024000826,0.016868148,0.012124465,0.018590233,0.018071431,0.016841371,0.025055582,0.036438663,0.019546667,0.00759165,0.003634787,0.018307402,NA,0.079426772,0.003644327,0.015165727,0.011306098,0.002202729,0.005175041,0.001684639,0.01839108,0.002328204,0.002440248,0.019078073,0.007001304,0.004988021,0.013446152,0.00887359,0.008725481,0.005900525,0.000682307,0.00124575,0.004764602,0.002600616,0.00018863,0.015100877,0.018808631,0.002496563,0.00845311,0.00042935,0.000668375,0.007123474,0.004138945,0.00811589,0.00150536,0.003909794,0.00548925,NA,0.001223241,0.003564707,0.000846232,0.000832048,0.002696761,NA,0.003973389,0.002224443,5.85e-05,0.000338765,0.001198807,0.003454588,0.003166109,0.004624442,0.000416857,0.004565449,0.003114564,0.004780919,0.136812865,0.011041258,0.012708953,0.002081522,0.007948953,0.030624326,0.024354364,0.007704196,0.001601087,0.001366162,0.001680915,0.000216202,0.004664189,0.005628573,0.002375147,0.002260132,0.102174525,0.031441856,0.004663352,0.040203318,0.000717284,0.024763965,0.058340018,0.005132365,0.005324405,0.011472616,0.01151069,0.000391682,NA,0.000643313,0.000143591,0.026397352,0.007967362,0.006599652,0.065770588,0.014284602,0.003777709,0.01842748,0.004294752,0.000757031,0.003400908,0.007656918,0.001358464,0.001697735,0.084928573,0.007015111,0.002047172,0.004392655,0.004566286,0.00074268,0.020438671,0.001176591,0.022933936,0.011732854,0.007507554,0.004516916,0.013165414,0.001043292,0.010213687,NA,0.004254169,0.003256314,0.007043561,0.004950366,0.004393492,0.02991474,0.002892609,0.005506822
1594,0,28.08075878,17.8317189,8.28156527,8.929208478,10.34549738,6.199977993,2.989321241,2.126629484,1.584572789,1.625481104,1.158092847,1.404231715,0.828457957,0.239856212,0.469713571,0.046179028,0.185086438,1.000789613,0.370409715,0.194990557,0.158130012,0.18705865,0.134291231,0.046256538,0.088732287,0.148225894,0.044435042,0.117458536,0.030302726,0.343698738,0.060023262,0.008073579,0.075236849,0.104863081,0.065130343,0.133783106,0.069712074,0.067425514,0.08566201,0.058851993,0.09672448,0.03508297,0.038946438,0.030530521,0.076468405,0.01873041,0.10353679,0.07332923,0.03765718,0.013520413,0.006341219,0.028260755,0.014566374,0.038954619,0.058343868,0.076106689,0.016361173,0.025493631,0.015796207,0.01525062,0.025468225,0.011473275,0.032214221,0.015334159,0.012669951,0.013951888,0.037241207,0.014802351,0.008104152,0.005620372,0.017245653,0.000238173,0.044671879,0.007368233,0.004547713,0.012523973,0.007174888,0.011479734,0.007310962,0.018949162,0.00298325,0.004930528,0.01285167,0.008612277,0.00570305,0.012637224,0.013613426,0.008256159,0.00693805,0.005056698,0.000829233,0.004311736,0.007303641,0.002957714,0.008669118,0.010272293,0.004858616,0.006007063,0.001072659,0.002476632,0.005048517,0.008643281,0.004532641,0.004389247,0.002357525,0.006484183,NA,0.002548114,0.003199245,0.000518244,0.003127333,0.004160074,0.000797927,0.000636361,0.00989809,0.00101978,0.004977465,0.001087601,0.002762775,0.002715881,0.004487427,0.000654662,0.001538454,0.002536789,0.012280245,0.041819063,0.017587561,0.043423099,0.00240571,0.010397602,0.035981231,0.028080759,0.002642806,0.002706451,0.003306813,0.000795387,0.001181303,0.011224811,0.004313028,0.002876802,0.002763464,0.109828059,0.023852131,0.003075875,0.188539961,0.000418005,0.058076888,0.043031671,0.012747461,0.014664554,0.009625942,0.004671729,0.00050356,0.000290682,0.005065311,0.000276006,0.0154965,0.003814765,0.003924227,0.135380684,0.007443591,0.006630161,0.012450768,0.006534134,0.002440289,0.00580123,0.008475772,0.006559541,0.001356347,0.180319543,0.005155739,0.004830195,0.004269192,0.010192199,0.001918212,0.012964921,0.000852443,0.018683042,0.005004594,0.002736852,0.007014699,0.002201901,0.001345582,0.01692054,0.00806066,0.010072919,0.001915586,0.006697337,0.015690707,0.005073923,0.017021734,0.020436502,0.182675001
1603,0,32.47516451,21.06185832,10.3248462,6.208136627,7.422136237,5.69922871,1.667562103,4.527525603,0.904650191,1.646143874,0.507738013,1.311911513,0.980063955,0.174189596,0.550664464,0.265635534,0.338210032,0.406856356,0.23024596,0.256789265,0.187701978,0.396250733,0.372587189,0.030496228,0.090370527,0.028944306,0.041543715,0.106321708,0.090132047,0.128005415,0.124743185,0.019783964,0.097488938,0.05392804,0.076601666,0.092354863,0.023674792,0.015666804,0.083018135,0.101732087,0.038043454,0.041158546,0.016284603,0.025324356,0.019738068,0.044808195,0.028265763,0.034914413,0.031596387,0.003127601,0.003008406,0.056510827,0.011092033,0.017648891,0.042376146,0.073730903,0.010258702,0.00580227,0.020751834,0.028343606,0.018871889,0.008332861,0.018354882,0.015145298,0.010431937,0.01620226,0.009581508,0.007364091,0.008561892,0.00507873,0.007126061,0.000181304,0.005053982,0.000392741,0.001666392,0.001502156,0.005995304,0.005416202,0.009444269,0.014019491,0.003398794,0.004534725,0.0024208,0.017951266,0.000246674,0.000850385,0.007595372,0.002038781,0.003101729,0.004932492,0.001901588,0.004154641,0.003132236,0.00277924,0.000338039,0.001545712,0.005550741,0.006811987,0.000946587,0.002412116,0.0013327,0.005885513,0.000429912,0.004325177,0.004203147,0.003150324,0.002335937,0.001610147,0.00151507,0.001806286,0.004406351,0.00211973,0.000872883,0.002164096,0.00211757,0.001020111,0.00187162,0.001711793,0.002695502,0.003196446,0.002549849,0.000725835,0.002898525,0.000550215,0.002624858,0.045077272,0.026597751,0.028944306,0.007164308,0.013382793,0.028648681,0.04208457,0.001495406,0.002556374,0.002117255,0.000987848,0.000601645,0.009324579,0.003235322,0.009667451,0.000935068,0.142849687,0.007751059,0.003374226,0.060798972,0.001004227,0.028564988,0.018992029,0.003095789,0.014165729,0.001289683,0.002767901,0.000465801,0.000230831,0.000714676,0.000141842,0.000961975,0.00018214,0.000816592,0.043425909,0.0175319,0.012054953,0.003674126,0.000597911,0.000191873,0.001910182,0.003581974,0.003043143,0.002373329,0.220585259,0.004662514,0.004636867,0.001241402,0.003916431,0.00822532,0.027207,0.000483485,0.004298855,0.004000979,0.002371979,0.002503188,0.004674663,0.001432097,0.019493738,0.011767877,0.006334126,0.000752563,0.003354923,0.011079884,NA,0.007869849,0.010539928,0.219991308
1632,0,20.1251357,13.33435121,3.653640246,10.13627796,9.217090144,7.680908453,4.047577881,4.770322127,2.324197026,2.991439837,2.062867554,2.086853978,2.912932444,0.31221571,0.232986973,0.037446836,0.212575751,1.519303652,0.437883566,0.161920624,0.022828073,0.159248851,0.198786183,0.05446144,0.070597126,0.021568173,0.006187447,0.129011949,0.058232737,2.069450689,0.077456893,0.03079997,0.089954346,0.102080621,0.04994779,0.151450637,0.033555433,0.005277364,0.392536967,0.04973769,0.020304071,0.011602776,0.008891785,0.046558176,0.036210747,0.013490526,0.085958943,0.140143751,0.041897456,0.041039547,0.005784405,0.055676519,0.030118546,0.008882331,0.145270193,0.12265292,0.027195003,0.006986528,0.015959902,0.009242652,0.026225041,0.000901434,0.021545412,0.046715751,0.000771943,0.008907893,0.010798443,0.00308581,0.005683907,0.007927076,0.004258728,0.000899964,0.224733542,NA,0.000565274,0.001503931,0.001925357,0.008829456,0.004251375,0.028608626,0.005844634,0.005768998,0.001520389,0.013105342,NA,0.000637163,0.006117064,0.02107969,0.002123832,0.00419955,0.012807,0.004882025,0.005763045,0.00661255,0.000866663,0.000585059,0.004291294,0.008038779,NA,0.005804014,0.002219637,0.053176328,NA,0.004609596,0.002651498,0.017168678,0.001075572,0.003242299,0.00694941,0.002133356,0.008978627,0.002211513,0.000118076,0.000674246,0.005242697,0.000898983,0.000164302,0.000881755,0.006158033,0.007441394,0.00858714,0.001085062,0.008423262,0.010186352,0.026805267,0.074806131,0.011873806,0.031805999,NA,0.046295551,0.062427735,0.025643764,0.005348447,0.00251896,0.002954777,0.001895978,0.000984179,0.01305877,0.00384203,0.012435473,0.002556778,0.158422457,0.004294796,0.002756338,0.291646913,0.001258604,0.044975422,0.013193584,0.003941477,0.047608676,0.001066328,NA,0.00189955,NA,0.010146783,0.000872406,0.003233125,0.000613527,NA,0.094047795,0.005446144,0.001305282,0.007406028,0.001006029,0.002672158,0.00512259,0.003134378,0.043886403,0.005045203,0.193967888,0.003544388,0.026068517,0.000736646,0.011545699,0.00049286,0.027193252,0.000607329,NA,0.001531665,0.020529228,0.00839875,0.054682045,0.002841183,0.023865617,0.012187905,0.013924382,0.002974982,0.012005118,0.020135641,0.000151559,0.004371132,0.032638346,NA
1637,0,28.43263572,17.76410156,8.097209906,7.777971858,7.114502035,8.038891211,3.212223988,3.779884527,1.650949224,2.727610784,1.287290508,1.479969415,1.441267009,0.081790076,0.77230614,0.063737789,0.207781177,0.620298841,0.287772462,0.278327863,0.200938198,0.328421349,0.185953323,0.036274607,0.073148305,0.232668869,0.028164521,0.047965233,0.01558889,0.049790532,0.044015467,0.035930754,0.051880917,0.119519241,0.04044818,0.095816858,0.014844759,0.06670674,0.092980448,0.092215489,0.112058993,0.067888262,0.034176648,0.034901466,0.078889289,0.08479311,0.06896375,0.038092711,0.02909194,0.01668407,0.003620947,0.158960099,0.027732054,0.041387338,0.035383164,0.084584829,0.009095823,0.015369248,0.014381617,0.021005712,0.028216781,0.011398275,0.015945619,0.020160848,0.009933113,0.04005434,0.038013185,0.014091539,0.014096083,0.005092282,0.036461681,0.000563646,0.071834241,0.003813058,0.012115898,0.010361036,0.000615906,0.006737324,0.00749736,0.023624373,0.000931357,0.002653008,0.021068954,0.005509223,0.012002669,0.015327213,0.007822279,0.004545071,0.005948128,0.005119548,0.004233786,0.007448509,0.005222553,0.001028037,0.012253364,0.013901813,0.002987091,0.013432613,0.000103519,0.001377154,0.008539523,0.008673202,0.008195291,0.001917738,0.007901426,0.002879845,0.000186385,0.001841204,0.002597833,0.001780879,0.00179258,0.008818998,0.000109238,0.001207576,0.003731715,3.27e-05,NA,0.002190927,0.002486497,0.002055242,0.002568067,0.000620564,0.004033079,0.000212924,0.006117404,0.094533089,0.015981216,0.050218455,0.019178141,0.015970612,0.048283335,0.036799854,0.014806889,0.005225204,0.00110264,0.000601857,0.000836684,0.004792358,0.011097593,0.002860494,0.002797101,0.143528366,0.050404015,0.002992506,0.044500193,0.00097502,0.012939934,0.075340937,0.017778492,0.010641268,0.013633699,0.013733674,0.000538085,NA,0.001729149,0.000724629,0.025271308,0.006426796,0.007537502,0.090477289,0.009906226,0.008409253,0.020877335,0.003258462,0.001260138,0.005687209,0.013393986,0.002609648,0.003349576,0.051293943,0.014367227,0.000861147,0.006508972,0.016055061,0.003354461,0.01968521,0.001125816,0.025063406,0.010067549,0.006095061,0.0050351,0.031358416,0.001223064,0.013923399,0.009498752,0.003872891,0.008010111,0.010751847,0.011494085,0.001677761,0.016768139,0.006117025,0.007239471
